"";"time1RND";"time1R";"time1ACS";"time1KAST";"time1KD";"time1ADR";"time1KPR";"time1APR";"time1FKPR";"time1FDPR";"time1K";"time1D";"time1A";"time1FK";"time1FD";"time2RND";"time2R";"time2ACS";"time2KAST";"time2KD";"time2ADR";"time2KPR";"time2APR";"time2FKPR";"time2FDPR";"time2K";"time2D";"time2A";"time2FK";"time2FD";"ganhador"
"232";221,996;0,978;199,928;68,6;0,956;130,572;0,688;0,296;0,098;0,098;154,136;161,674;75,246;21,572;23,264;669,474;0,918;207,08;63,2;1,052;131,018;0,716;0,266;0,106;0,09;534,326;454,334;174,392;87,816;66,038;0
"233";391,628;1,048;216,922;71,4;1,126;141,042;0,758;0,254;0,118;0,106;307,966;260,916;98,18;43,008;37,688;1300,492;1,03;204,31;71,6;1,066;133,172;0,724;0,27;0,096;0,088;932,944;864,04;378,556;108,992;99,226;1
"234";720,928;0,986;213,354;67;1,108;136,802;0,74;0,276;0,118;0,1;575,144;500,576;170,298;106,2;85,75;414,568;0,918;204,35;65,8;0,982;132,658;0,706;0,262;0,098;0,094;292,534;292,47;116,644;40,868;36,726;1
"235";657,674;0,88;209,048;61,2;1,054;135,416;0,726;0,264;0,096;0,09;483,978;432,092;175,836;59,876;49,82;196,462;0,892;196,006;67,4;0,912;128,432;0,68;0,284;0,092;0,106;137,7;149,082;54,08;20,786;21,204;1
"236";858,498;1,028;217,048;68,4;1,16;139,212;0,758;0,298;0,102;0,088;661,332;554,722;278,736;82,524;63,814;286,218;0,974;208,072;69,2;1,02;133,864;0,718;0,276;0,108;0,11;205,726;202,944;78,924;31,652;28,726;1
"237";195,014;0,952;207,604;69;0,956;135,236;0,712;0,306;0,104;0,102;144,902;144,362;58,922;21,872;20,46;430,214;1,022;216,072;71,2;1,048;140,04;0,75;0,258;0,12;0,108;330,626;311,11;104,672;58,51;50,712;0
"238";1219,684;1,036;210,274;71,8;1,06;136,644;0,732;0,288;0,094;0,094;888,446;837,318;325,418;111,496;107,404;265,882;1,048;211,634;71,6;1,044;136,842;0,728;0,31;0,098;0,094;194,492;186,67;81,438;27,364;26,404;1
"239";646,968;1,104;226,534;71,8;1,23;144,42;0,792;0,254;0,132;0,11;537,236;452,59;146,796;114,058;88,952;531,556;1,036;203,676;70,2;1,064;129,7;0,71;0,29;0,104;0,098;385,04;348,812;147,106;51,792;47,452;0
"240";2699,186;1,152;230,688;74,2;1,258;146,896;0,816;0,274;0,12;0,086;2281,576;1771,71;681,344;372,426;250,4;2003,812;1,108;213,38;74;1,142;137,916;0,754;0,286;0,102;0,088;1557,328;1336,638;520,81;240,52;193,496;1
"241";1376,15;1,094;218,944;72,8;1,14;141,546;0,762;0,302;0,108;0,094;1045,028;918,022;415,846;153,764;129,14;2179,666;1,056;222,42;70,2;1,086;142,536;0,78;0,232;0,14;0,126;1755,266;1570,52;463,058;344,918;294,416;1
"242";379,898;0,988;207,61;69,6;1,078;133,844;0,734;0,248;0,108;0,096;279,26;258,536;92,596;36,758;34,982;105,912;0,886;196,256;66;0,896;131,206;0,68;0,25;0,084;0,118;73,688;80,426;25,526;9,052;11,412;1
"243";918,14;1,016;214,13;70,2;1,12;138,134;0,754;0,28;0,104;0,094;678,56;585,028;261,116;69,114;59,12;1551,222;1,014;216,118;69,8;1,106;137,818;0,754;0,28;0,118;0,104;1192,202;1075,652;425,22;205,064;166,932;0
"244";657,674;0,88;209,048;61,2;1,054;135,416;0,726;0,264;0,096;0,09;483,978;432,092;175,836;59,876;49,82;391,628;1,048;216,922;71,4;1,126;141,042;0,758;0,254;0,118;0,106;307,966;260,916;98,18;43,008;37,688;0
"245";1103,544;1,01;213,14;69,6;1,052;137,15;0,744;0,246;0,122;0,112;867,292;773,436;262,166;153,79;117,508;196,462;0,892;196,006;67,4;0,912;128,432;0,68;0,284;0,092;0,106;137,7;149,082;54,08;20,786;21,204;1
"246";454,112;1,02;201,416;71,4;1,048;130,708;0,712;0,238;0,112;0,112;336,512;311,986;102,708;58,26;49,526;382,344;1,092;220,55;73,2;1,152;144,274;0,768;0,296;0,106;0,1;269,436;256,032;138,886;32,678;31,876;0
"247";648,808;1,026;216,298;71,2;1,054;138,2;0,756;0,216;0,138;0,12;515,012;464,07;114,062;107,872;85,756;110,668;0,904;190,774;67,8;0,84;125,092;0,636;0,306;0,102;0,11;71,392;85,268;35,31;11,914;11,718;1
"248";656,566;1,052;209,632;72,2;1,08;135,212;0,724;0,28;0,108;0,098;467,732;425,422;177,124;65,244;57,554;286,218;0,974;208,072;69,2;1,02;133,864;0,718;0,276;0,108;0,11;205,726;202,944;78,924;31,652;28,726;1
"249";1041,768;1,09;221,738;73,2;1,16;140,132;0,776;0,28;0,116;0,096;818,756;695,39;290,058;123,08;94,662;179,928;0,978;206,506;70,2;0,986;135,258;0,72;0,316;0,1;0,114;130,072;132,87;51,65;18,746;19,79;1
"250";295,7;1,092;214,65;72;1,136;140,178;0,75;0,282;0,11;0,1;224,43;194,888;82,724;33,768;28,236;430,416;0,964;200,214;68,8;0,998;130,052;0,694;0,288;0,094;0,096;309,592;298,848;113,56;42,916;40,036;1
"251";265,882;1,048;211,634;71,6;1,044;136,842;0,728;0,31;0,098;0,094;194,492;186,67;81,438;27,364;26,404;588,384;1,058;212,87;71,4;1,096;137,64;0,734;0,32;0,102;0,092;428,662;368,088;215,714;48,822;38,748;0
"252";542,784;1,108;216,864;72,8;1,152;138,61;0,756;0,306;0,104;0,092;418,08;353,982;171,892;55,444;48,662;531,556;1,036;203,676;70,2;1,064;129,7;0,71;0,29;0,104;0,098;385,04;348,812;147,106;51,792;47,452;1
"253";940,782;1,05;223,414;71,8;1,072;142,138;0,774;0,272;0,132;0,124;774,538;695,746;218,458;157,254;131,32;804,684;1,098;224,902;73;1,14;144,286;0,792;0,268;0,116;0,1;647,548;554,842;183,838;102,102;85,752;1
"254";1096,742;1,03;223,184;67,8;1,162;142,556;0,78;0,276;0,118;0,102;899,926;738,354;265,378;155,22;113,87;363,362;0,988;211,192;68,4;1,01;133,808;0,722;0,292;0,12;0,124;266,82;263,562;99,986;49,634;48,654;1
"255";415,312;1,022;221,42;70,2;1,076;142,844;0,77;0,252;0,124;0,108;325,472;300,388;98,284;58,354;48,62;497,178;0,988;202,732;68,8;1,028;131,594;0,708;0,29;0,098;0,096;366,66;342,622;138,896;51,08;46,314;0
"256";2203,032;1,06;218,91;71,2;1,128;140,884;0,77;0,272;0,104;0,098;1732,7;1477,148;617,59;223,13;184,942;2474,458;1,134;215,434;74,6;1,212;138,726;0,764;0,272;0,098;0,074;1927,928;1565,222;633,812;240,162;175,514;1
"257";664,45;1,016;208,664;70,4;1,058;133,384;0,728;0,26;0,114;0,102;509,852;442,072;201,166;76,256;58,334;162,872;1,068;214,59;73,4;1,094;138,778;0,736;0,348;0,112;0,1;120,952;109,418;52,306;18,496;15,322;1
"258";1168,14;1,038;209,408;70,4;1,084;134,716;0,726;0,294;0,106;0,102;857,788;766,066;395,28;107,362;95,35;685,948;1,06;215,718;71,8;1,098;140,016;0,75;0,272;0,108;0,096;516,732;462,058;180,466;72,164;64,978;1
"259";1512,664;1,03;217,646;69,4;1,146;141,048;0,76;0,26;0,11;0,102;1199,844;1013,076;375,918;177,964;147,27;1921,582;1,096;221,726;72,4;1,168;140,744;0,774;0,276;0,112;0,094;1510,27;1273,954;514,754;221,228;169,762;1
"260";826,33;1,062;210,954;72,4;1,13;136,038;0,742;0,29;0,1;0,086;611,886;533,736;282,818;73,27;64,578;1892,866;1,038;208,146;71;1,074;132,406;0,724;0,292;0,11;0,104;1372,176;1257,406;573,01;204,422;183,666;1
"261";266,182;1,022;199,32;72,4;1,008;129,68;0,684;0,334;0,092;0,09;200;182,606;82,424;29,57;25,336;194,76;0,982;203,172;69;0,982;131,144;0,706;0,27;0,104;0,114;133,746;138,804;48,078;18,918;19,522;0
"262";840,848;1,024;224,228;70,6;1,108;143,818;0,778;0,3;0,124;0,116;684,686;577,212;213,29;112,636;91,84;851,938;1,056;219,234;73,2;1,138;138,984;0,77;0,238;0,116;0,104;678,58;597,142;175,018;115,64;99,8;1
"263";467,27;0,984;206,234;70,4;0,992;133,522;0,716;0,306;0,114;0,108;334,428;332,444;140,478;49,188;49,088;273,836;0,942;189,676;69,4;0,912;122,91;0,652;0,292;0,096;0,096;185,234;192,144;78,106;25,828;27,442;1
"264";646,968;1,104;226,534;71,8;1,23;144,42;0,792;0,254;0,132;0,11;537,236;452,59;146,796;114,058;88,952;419,464;1,088;221,682;71,8;1,124;143,648;0,77;0,264;0,116;0,102;318,604;284,834;114,546;46,298;40,804;0
"265";1255,816;1,076;222,762;72,2;1,14;143,052;0,774;0,278;0,126;0,114;1021,852;867,294;313,082;186,292;160,384;1300,492;1,03;204,31;71,6;1,066;133,172;0,724;0,27;0,096;0,088;932,944;864,04;378,556;108,992;99,226;1
"266";328,4;1,028;212,002;71,4;1,074;135,186;0,734;0,28;0,112;0,108;246,876;219,664;95,238;34,238;31,498;112,554;1,046;210,048;69,6;1,07;134,228;0,724;0,27;0,1;0,1;85,11;77,724;28,856;12,296;11,668;0
"267";414,568;0,918;204,35;65,8;0,982;132,658;0,706;0,262;0,098;0,094;292,534;292,47;116,644;40,868;36,726;457,96;1,024;212,002;70;1,116;137,12;0,738;0,29;0,098;0,084;341,626;303,13;129,972;46,674;38,504;0
"268";286,218;0,974;208,072;69,2;1,02;133,864;0,718;0,276;0,108;0,11;205,726;202,944;78,924;31,652;28,726;620,776;1,006;210,504;68,6;1,066;134,048;0,734;0,248;0,11;0,104;474,22;433,51;139,434;85,566;74,534;0
"269";720,928;0,986;213,354;67;1,108;136,802;0,74;0,276;0,118;0,1;575,144;500,576;170,298;106,2;85,75;329,486;0,916;193,052;68,4;0,91;126,114;0,676;0,274;0,098;0,1;233,132;242,722;78,898;36,714;36,084;1
"270";1389,478;1,052;220,9;70,8;1,134;141,096;0,774;0,274;0,114;0,098;1075,366;942,054;392,106;146,652;127,602;2082,046;1,118;224,502;73;1,182;145,16;0,782;0,274;0,122;0,1;1559,566;1312,418;649,048;199,776;146,382;1
"271";878,97;1,026;209,914;70,4;1,08;135,14;0,732;0,278;0,108;0,098;655,768;594,458;226,684;97,514;82,426;1199,518;1,006;205,352;71,4;1,074;128,87;0,722;0,274;0,102;0,09;879,088;805,666;320,884;130,402;109,804;0
"272";1733,218;1,102;215,658;72,4;1,124;136,132;0,756;0,266;0,11;0,092;1392,55;1171,632;416,532;247,07;182,052;2328,164;1,09;224,888;72,6;1,174;141,068;0,79;0,236;0,124;0,1;1868,67;1569,076;551,802;300,53;222,428;0
"273";1138,152;0,986;195,298;70,2;1,002;124,888;0,678;0,306;0,08;0,086;797,752;751,962;366,744;87,752;84,28;1016,092;1,048;220,374;71;1,114;140,246;0,768;0,252;0,138;0,116;802,696;704,408;223,404;164,832;128,432;0
"274";656,566;1,052;209,632;72,2;1,08;135,212;0,724;0,28;0,108;0,098;467,732;425,422;177,124;65,244;57,554;858,498;1,028;217,048;68,4;1,16;139,212;0,758;0,298;0,102;0,088;661,332;554,722;278,736;82,524;63,814;0
"275";430,416;0,964;200,214;68,8;0,998;130,052;0,694;0,288;0,094;0,096;309,592;298,848;113,56;42,916;40,036;1096,742;1,03;223,184;67,8;1,162;142,556;0,78;0,276;0,118;0,102;899,926;738,354;265,378;155,22;113,87;0
"276";542,784;1,108;216,864;72,8;1,152;138,61;0,756;0,306;0,104;0,092;418,08;353,982;171,892;55,444;48,662;646,968;1,104;226,534;71,8;1,23;144,42;0,792;0,254;0,132;0,11;537,236;452,59;146,796;114,058;88,952;0
"277";295,7;1,092;214,65;72;1,136;140,178;0,75;0,282;0,11;0,1;224,43;194,888;82,724;33,768;28,236;363,362;0,988;211,192;68,4;1,01;133,808;0,722;0,292;0,12;0,124;266,82;263,562;99,986;49,634;48,654;1
"278";643,914;0,992;202,212;69,6;1,04;131,94;0,71;0,248;0,088;0,088;462,472;437,176;159,83;56,908;53,908;1262,428;0,992;207,876;68,8;1,108;132,682;0,73;0,278;0,094;0,086;942,722;794,604;307,33;122,916;96,042;0
"279";1684,804;1,092;219,912;73,2;1,154;141,106;0,768;0,278;0,114;0,092;1355,096;1146,986;456,502;220,204;162,982;1319,848;1,028;203,976;70,6;1,066;129,598;0,726;0,27;0,106;0,102;972,488;884,256;353,094;142,382;126,372;0
"280";1241,402;1,012;209,052;71,2;1,044;134,592;0,732;0,264;0,108;0,102;949,714;870,312;302,604;147,786;124,794;998,86;1,02;202,086;71,6;1,05;132,036;0,712;0,284;0,094;0,086;800,784;677,146;244,008;133,26;103,65;0
"281";900,702;1,022;222,276;69,2;1,092;141,39;0,774;0,268;0,122;0,108;697,418;626,506;238,342;99,558;86,818;1005,356;0,946;217,114;64,2;1,108;135,002;0,76;0,274;0,116;0,104;767,652;687,028;284,63;127,09;98,536;1
"282";979,29;1,062;217,454;72,6;1,14;140,2;0,77;0,27;0,118;0,102;745,244;658,928;292,692;101,264;89,578;1689,088;1,1;236,156;71,8;1,146;148,828;0,812;0,27;0,152;0,128;1426,632;1227,96;434,256;298,964;243,898;0
"283";1573,632;1,052;214,134;71,8;1,07;137,064;0,738;0,28;0,116;0,104;1183,844;1086,854;443,634;205,298;169,016;1376,78;1,014;216,994;69,4;1,114;140,27;0,756;0,244;0,11;0,092;1142,7;952,24;291,084;208,438;157,252;0
"284";827,796;1,008;222,236;69,8;1,076;142,664;0,774;0,268;0,126;0,116;651,054;588,52;175,976;113,916;98,49;1082,434;1,016;212,968;69,6;1,104;135,462;0,752;0,246;0,114;0,096;921,188;756,328;213,872;199,406;148,92;1
"285";813,972;0,988;207,074;69,6;1,068;132,588;0,73;0,244;0,114;0,096;633,828;547,252;170,228;107,19;79,128;505,296;1,024;211,816;70,4;1,084;137,56;0,744;0,246;0,114;0,102;400,418;343,644;117,584;67,868;52,702;1
"286";925,284;1,06;226,614;70,8;1,146;142,632;0,796;0,256;0,122;0,11;737,95;643,412;226,21;119,448;105,106;894,858;1,046;217,112;70,2;1,126;139,676;0,77;0,244;0,104;0,1;711,05;614,638;206,074;110,674;94,258;0
"287";963,022;1,004;206,172;68,4;1,076;133,058;0,734;0,236;0,106;0,098;723,574;655,83;225,594;116,484;99,808;431,444;1,01;217,128;70,6;1,04;140,634;0,76;0,238;0,12;0,114;330,798;308,082;99,058;49,82;43,234;1
"288";534,306;0,928;192,13;68,8;0,916;126,486;0,662;0,28;0,096;0,108;380,816;394,17;127,282;71,238;72,464;2160,296;1,026;212,298;69,2;1,1;135,486;0,738;0,264;0,122;0,1;1668,698;1470,518;574,056;307,582;233,156;0
"289";1383,294;1,084;222,22;72,8;1,156;143,456;0,776;0,252;0,112;0,094;1082,216;928,964;355,814;153,772;127,908;1323,588;1,022;215,944;71,2;1,04;138,472;0,746;0,282;0,12;0,114;1004,234;923,55;442,806;146,278;129,686;1
"290";965,39;0,978;212,062;68,4;1,036;137,086;0,736;0,298;0,102;0,098;730,892;680,018;283,174;101,562;91,242;787,568;1,016;215,506;68,8;1,064;140,334;0,748;0,26;0,11;0,108;609,652;554,866;208,864;94,044;87,256;0
"291";741,04;1,008;205,784;70,8;1,034;134,66;0,716;0,246;0,1;0,094;554,906;514,418;182,612;91,934;74,852;795,846;1,1;236,356;69,4;1,224;150,938;0,832;0,222;0,156;0,122;711,876;538,328;144,472;153,418;107,216;0
"292";827,952;0,996;199,068;70,8;0,98;128,88;0,686;0,28;0,096;0,094;609,576;583,494;208,792;109,416;94,474;973,388;1,02;216,608;69,6;1,078;139,52;0,746;0,294;0,116;0,1;707,474;658,784;295,694;99,098;82,752;1
"293";720,928;0,986;213,354;67;1,108;136,802;0,74;0,276;0,118;0,1;575,144;500,576;170,298;106,2;85,75;457,96;1,024;212,002;70;1,116;137,12;0,738;0,29;0,098;0,084;341,626;303,13;129,972;46,674;38,504;0
"294";414,568;0,918;204,35;65,8;0,982;132,658;0,706;0,262;0,098;0,094;292,534;292,47;116,644;40,868;36,726;329,486;0,916;193,052;68,4;0,91;126,114;0,676;0,274;0,098;0,1;233,132;242,722;78,898;36,714;36,084;1
"295";509,71;0,878;205,97;62,6;1,048;130,702;0,72;0,304;0,092;0,11;373,502;345,566;140,816;53,834;49,85;265,328;1,044;214,052;73,4;1,074;140,318;0,748;0,338;0,11;0,086;188,826;179,866;96,032;24,996;20,15;1
"296";194,76;0,982;203,172;69;0,982;131,144;0,706;0,27;0,104;0,114;133,746;138,804;48,078;18,918;19,522;82,794;0,956;194,49;69,6;0,964;126,506;0,67;0,29;0,102;0,112;56,974;58,534;23,884;9,146;9,272;1
"297";1262,428;0,992;207,876;68,8;1,108;132,682;0,73;0,278;0,094;0,086;942,722;794,604;307,33;122,916;96,042;505,296;1,024;211,816;70,4;1,084;137,56;0,744;0,246;0,114;0,102;400,418;343,644;117,584;67,868;52,702;1
"298";395,124;1,038;215,03;70,4;1,084;139,308;0,752;0,254;0,118;0,104;301,348;279,876;99,292;52,828;45,712;1038,5;1,094;222,008;72,4;1,176;142,922;0,782;0,258;0,122;0,11;842,992;698,544;238,08;146,482;124,236;0
"299";688,974;0,948;190,082;69,2;0,934;124,628;0,662;0,25;0,086;0,096;497,368;489,674;149,624;82,93;77,632;747,926;1,012;199,662;71,6;1,012;128,97;0,692;0,3;0,094;0,092;512,446;503,88;230,402;63,774;58,568;0
"300";1005,356;0,946;217,114;64,2;1,108;135,002;0,76;0,274;0,116;0,104;767,652;687,028;284,63;127,09;98,536;963,022;1,004;206,172;68,4;1,076;133,058;0,734;0,236;0,106;0,098;723,574;655,83;225,594;116,484;99,808;1
"301";679,032;1,084;213,432;73,6;1,116;137,222;0,762;0,25;0,12;0,096;517,106;463,988;160,046;84,94;68,454;497,562;0,99;204,196;70,2;1,02;133,544;0,72;0,252;0,108;0,104;366,318;343,846;120,928;54,976;48,232;1
"302";1618,618;1;210,714;68,4;1,124;132,926;0,74;0,25;0,112;0,092;1222,992;1066,806;361,878;205,348;165,03;1378,802;1,01;210,14;69,4;1,086;133,108;0,738;0,288;0,098;0,092;1007,054;923,964;379,54;141,384;121,102;1
"303";973,388;1,02;216,608;69,6;1,078;139,52;0,746;0,294;0,116;0,1;707,474;658,784;295,694;99,098;82,752;1319,848;1,028;203,976;70,6;1,066;129,598;0,726;0,27;0,106;0,102;972,488;884,256;353,094;142,382;126,372;0
"304";1358,63;1,092;202,662;74,2;1,114;132,686;0,714;0,294;0,088;0,076;943,582;843,878;452,29;112,914;91,774;394,88;1,036;209,368;70,8;1,078;134,592;0,74;0,264;0,104;0,11;299,11;269,962;101,566;42,212;42,722;0
"305";813,972;0,988;207,074;69,6;1,068;132,588;0,73;0,244;0,114;0,096;633,828;547,252;170,228;107,19;79,128;643,914;0,992;202,212;69,6;1,04;131,94;0,71;0,248;0,088;0,088;462,472;437,176;159,83;56,908;53,908;1
"306";541,432;1,034;216,11;70,2;1,06;138,816;0,754;0,282;0,114;0,1;425,632;400,52;144,948;78,478;66,602;436,386;0,91;197,712;67,8;0,934;129,21;0,688;0,254;0,098;0,106;322,036;316,624;100,116;49,372;50,556;1
"307";827,796;1,008;222,236;69,8;1,076;142,664;0,774;0,268;0,126;0,116;651,054;588,52;175,976;113,916;98,49;2160,296;1,026;212,298;69,2;1,1;135,486;0,738;0,264;0,122;0,1;1668,698;1470,518;574,056;307,582;233,156;1
"308";765,466;0,896;205,386;65;1,022;132,842;0,724;0,286;0,102;0,098;576,23;533,444;228,866;79,102;73,202;162,872;1,068;214,59;73,4;1,094;138,778;0,736;0,348;0,112;0,1;120,952;109,418;52,306;18,496;15,322;0
"309";108,736;1,026;208,716;75;0,988;139,26;0,724;0,324;0,104;0,094;78,514;80,034;31,866;11,7;9,768;213,42;1,16;223,026;77;1,192;143,154;0,778;0,352;0,122;0,102;165,898;141,67;69,21;26,03;23,34;0
"310";1323,588;1,022;215,944;71,2;1,04;138,472;0,746;0,282;0,12;0,114;1004,234;923,55;442,806;146,278;129,686;431,444;1,01;217,128;70,6;1,04;140,634;0,76;0,238;0,12;0,114;330,798;308,082;99,058;49,82;43,234;1
"311";1167,068;0,986;206,694;69;1,002;134,006;0,718;0,236;0,112;0,11;920,87;831,456;248,824;184,36;152,604;575,54;0,99;202,434;70,4;0,994;132,016;0,706;0,27;0,1;0,112;407,856;401,426;167,242;52,802;55,682;0
"312";787,568;1,016;215,506;68,8;1,064;140,334;0,748;0,26;0,11;0,108;609,652;554,866;208,864;94,044;87,256;1684,804;1,092;219,912;73,2;1,154;141,106;0,768;0,278;0,114;0,092;1355,096;1146,986;456,502;220,204;162,982;0
"313";1157,018;0,934;198,82;67,6;0,968;127,874;0,704;0,244;0,122;0,116;940,896;844,016;174,884;202,42;159,684;978,58;0,932;189,95;67,2;0,956;124,516;0,66;0,31;0,076;0,088;646,448;656,656;336,66;68,212;76,188;0
"314";1306,726;1,02;207,336;70,2;1,044;132,988;0,724;0,272;0,106;0,104;966,608;905,91;341,06;147,598;135,01;1439,93;1,032;210,504;71,4;1,056;133,594;0,736;0,28;0,11;0,1;1123,114;979,996;412,532;190,004;159,942;0
"315";900,702;1,022;222,276;69,2;1,092;141,39;0,774;0,268;0,122;0,108;697,418;626,506;238,342;99,558;86,818;1383,294;1,084;222,22;72,8;1,156;143,456;0,776;0,252;0,112;0,094;1082,216;928,964;355,814;153,772;127,908;0
"316";1153,24;0,978;200,116;69,8;0,976;128,36;0,696;0,278;0,1;0,11;851,244;822,158;294,562;140,354;128,43;833,556;1,06;211,526;71,8;1,11;138,42;0,746;0,298;0,094;0,09;583,934;566,366;266,82;72,72;69,742;0
"317";741,744;1,018;201,218;71,8;1,05;131,684;0,712;0,238;0,1;0,092;527,602;497,08;167,732;69,966;61,364;1878,038;1,032;210,708;71;1,132;134,928;0,74;0,288;0,102;0,088;1339,816;1188,5;614,836;151,01;111,196;0
"318";587,758;1,03;210,428;70;1,118;135,274;0,744;0,254;0,096;0,084;473,124;390,204;131,574;76,452;54,674;534,306;0,928;192,13;68,8;0,916;126,486;0,662;0,28;0,096;0,108;380,816;394,17;127,282;71,238;72,464;1
"319";965,39;0,978;212,062;68,4;1,036;137,086;0,736;0,298;0,102;0,098;730,892;680,018;283,174;101,562;91,242;827,952;0,996;199,068;70,8;0,98;128,88;0,686;0,28;0,096;0,094;609,576;583,494;208,792;109,416;94,474;0
"320";430,12;0,978;205,006;68,8;0,996;132,806;0,718;0,246;0,098;0,108;310,242;310,688;101,502;43,036;46,376;1190,492;1,034;217,568;71;1,106;137,924;0,768;0,24;0,124;0,106;930,756;823,906;249,936;164,004;129,428;0
"321";2593,476;1,128;219,852;74,4;1,154;140,598;0,766;0,296;0,114;0,098;2055,772;1694,928;683,394;357,342;263,524;1244,868;1,074;216,312;72;1,132;140,538;0,76;0,272;0,11;0,102;961,474;830,004;297,048;144,652;121,756;1
"322";2593,476;1,128;219,852;74,4;1,154;140,598;0,766;0,296;0,114;0,098;2055,772;1694,928;683,394;357,342;263,524;1061,492;1,02;205,124;72;1,006;133,772;0,712;0,306;0,102;0,102;738,528;737,098;337,346;94,728;93,684;1
"323";1244,868;1,074;216,312;72;1,132;140,538;0,76;0,272;0,11;0,102;961,474;830,004;297,048;144,652;121,756;2761,724;1,028;215,268;70;1,102;137,446;0,75;0,268;0,114;0,104;2065,178;1852,832;750,062;321,314;274,422;1
"324";150,954;0,936;194,496;66,6;0,998;122,318;0,686;0,276;0,1;0,096;99,988;106,968;47,536;12,798;13,37;162,872;1,068;214,59;73,4;1,094;138,778;0,736;0,348;0,112;0,1;120,952;109,418;52,306;18,496;15,322;0
"325";130,19;0,962;209,798;68,2;0,984;135,282;0,718;0,304;0,1;0,116;97,418;91,488;36,186;12,918;14,232;265,328;1,044;214,052;73,4;1,074;140,318;0,748;0,338;0,11;0,086;188,826;179,866;96,032;24,996;20,15;0
"326";206,916;0,928;197,182;68,4;0,942;128,566;0,686;0,262;0,106;0,124;147,51;146,354;55,864;19,364;21,424;213,42;1,16;223,026;77;1,192;143,154;0,778;0,352;0,122;0,102;165,898;141,67;69,21;26,03;23,34;0
"327";82,794;0,956;194,49;69,6;0,964;126,506;0,67;0,29;0,102;0,112;56,974;58,534;23,884;9,146;9,272;150,092;0,974;196,736;70,4;0,948;126,792;0,678;0,336;0,094;0,104;102,326;111,442;46,27;15,79;17,674;1
"328";1383,294;1,084;222,22;72,8;1,156;143,456;0,776;0,252;0,112;0,094;1082,216;928,964;355,814;153,772;127,908;643,914;0,992;202,212;69,6;1,04;131,94;0,71;0,248;0,088;0,088;462,472;437,176;159,83;56,908;53,908;0
"329";1038,5;1,094;222,008;72,4;1,176;142,922;0,782;0,258;0,122;0,11;842,992;698,544;238,08;146,482;124,236;497,562;0,99;204,196;70,2;1,02;133,544;0,72;0,252;0,108;0,104;366,318;343,846;120,928;54,976;48,232;1
"330";1689,716;1,078;230,694;72,4;1,124;148,914;0,806;0,262;0,128;0,108;1461,132;1213,672;384,026;272,904;214,35;2593,476;1,128;219,852;74,4;1,154;140,598;0,766;0,296;0,114;0,098;2055,772;1694,928;683,394;357,342;263,524;0
"331";1061,492;1,02;205,124;72;1,006;133,772;0,712;0,306;0,102;0,102;738,528;737,098;337,346;94,728;93,684;1150,986;1,06;213,366;71;1,082;139,49;0,744;0,264;0,104;0,086;856,564;797,036;321,39;123,466;100,194;1
"332";1244,868;1,074;216,312;72;1,132;140,538;0,76;0,272;0,11;0,102;961,474;830,004;297,048;144,652;121,756;2070,66;1,05;214,874;70,8;1,076;139,332;0,746;0,288;0,108;0,104;1469,796;1411,09;662,824;185,798;186,14;1
"333";2761,724;1,028;215,268;70;1,102;137,446;0,75;0,268;0,114;0,104;2065,178;1852,832;750,062;321,314;274,422;1957,768;1,032;212,568;70,8;1,05;139,878;0,738;0,28;0,098;0,09;1450,474;1339,14;609,634;169,178;145,124;1
"334";1319,848;1,028;203,976;70,6;1,066;129,598;0,726;0,27;0,106;0,102;972,488;884,256;353,094;142,382;126,372;827,796;1,008;222,236;69,8;1,076;142,664;0,774;0,268;0,126;0,116;651,054;588,52;175,976;113,916;98,49;0
"335";1736,466;1,09;226,072;72,2;1,16;143,614;0,792;0,25;0,122;0,11;1404,004;1174,602;384,642;257,798;197,474;921,834;1,09;217,708;72;1,152;141,852;0,764;0,308;0,106;0,084;702,692;605,45;300,818;92,978;73,43;0
"336";978,58;0,932;189,95;67,2;0,956;124,516;0,66;0,31;0,076;0,088;646,448;656,656;336,66;68,212;76,188;541,432;1,034;216,11;70,2;1,06;138,816;0,754;0,282;0,114;0,1;425,632;400,52;144,948;78,478;66,602;0
"337";1005,356;0,946;217,114;64,2;1,108;135,002;0,76;0,274;0,116;0,104;767,652;687,028;284,63;127,09;98,536;1262,428;0,992;207,876;68,8;1,108;132,682;0,73;0,278;0,094;0,086;942,722;794,604;307,33;122,916;96,042;0
"338";2160,296;1,026;212,298;69,2;1,1;135,486;0,738;0,264;0,122;0,1;1668,698;1470,518;574,056;307,582;233,156;1684,804;1,092;219,912;73,2;1,154;141,106;0,768;0,278;0,114;0,092;1355,096;1146,986;456,502;220,204;162,982;0
"339";813,972;0,988;207,074;69,6;1,068;132,588;0,73;0,244;0,114;0,096;633,828;547,252;170,228;107,19;79,128;431,444;1,01;217,128;70,6;1,04;140,634;0,76;0,238;0,12;0,114;330,798;308,082;99,058;49,82;43,234;0
"340";679,032;1,084;213,432;73,6;1,116;137,222;0,762;0,25;0,12;0,096;517,106;463,988;160,046;84,94;68,454;1157,018;0,934;198,82;67,6;0,968;127,874;0,704;0,244;0,122;0,116;940,896;844,016;174,884;202,42;159,684;1
