"";"time1R";"time2R";"time1ACS";"time2ACS";"time1KD";"time2KD";"time1KAST";"time2KAST";"time1ADR";"time2ADR";"ganhador"
"1";1,016;1,04333333333333;205,18;221,35;1,044;1,05333333333333;72,2;70,8333333333333;130,84;142,533333333333;1
"2";1,052;0,94;211,88;212,025;1,092;0,9625;73;68,25;137,3;138,55;0
"3";0,91;1,042;187,52;210,54;0,898;1,048;68,4;73,2;120,28;135,78;0
"4";0,9825;1,005;212,15;206,55;1,0075;1,01166666666667;68,75;70,8333333333333;133,825;134,483333333333;0
"5";1,016;0,94;205,18;212,025;1,044;0,9625;72,2;68,25;130,84;138,55;1
"6";1,042;1,005;210,54;206,55;1,048;1,01166666666667;73,2;70,8333333333333;135,78;134,483333333333;1
"7";1,016;1,042;205,18;210,54;1,044;1,048;72,2;73,2;130,84;135,78;0
"8";0,94;1,005;212,025;206,55;0,9625;1,01166666666667;68,25;70,8333333333333;138,55;134,483333333333;0
