"";"time1RND";"time1R";"time1ACS";"time1KAST";"time1KD";"time1ADR";"time1KPR";"time1APR";"time1FKPR";"time1FDPR";"time1K";"time1D";"time1A";"time1FK";"time1FD";"time2RND";"time2R";"time2ACS";"time2KAST";"time2KD";"time2ADR";"time2KPR";"time2APR";"time2FKPR";"time2FDPR";"time2K";"time2D";"time2A";"time2FK";"time2FD";"ganhador"
"13";217,072;0,994;196,842;69,6;0,96;128,524;0,68;0,32;0,088;0,1;152,784;154,03;63,598;19,666;19,66;372,468;0,956;202,912;69,4;0,948;132,924;0,696;0,274;0,104;0,13;262,74;272,346;100,81;41,582;50,296;"1"
"14";1219,548;1,054;214,202;72,2;1,086;138,708;0,754;0,284;0,1;0,09;950,822;847,282;308,146;144,258;117,678;559,746;0,974;198,106;69,8;0,956;128,836;0,686;0,292;0,102;0,118;382,518;395,2;186,26;52,426;58,404;"1"
"15";1376,048;1,034;215,656;72;1,054;138,464;0,746;0,292;0,12;0,112;1042,568;960,24;450,002;156,51;137,422;692,02;1,046;205,444;71,8;1,058;133,086;0,718;0,282;0,106;0,096;546,806;471,96;174,996;90,182;70,234;"0"
"16";1201,74;1;206,418;70;1,012;133,998;0,722;0,286;0,1;0,102;886,998;852,758;315,556;138,924;130,012;607,556;0,954;196,458;69,2;0,952;125,874;0,686;0,286;0,098;0,098;430,334;429,432;172,554;61,69;58,058;"0"
"17";527,096;0,99;204,402;70,4;1,002;133,796;0,716;0,27;0,106;0,108;384,416;367,056;131,572;57,08;51,434;643,872;0,986;209,226;70,2;1,002;134,842;0,73;0,28;0,116;0,112;494,242;479,132;165,678;91,152;82,892;"1"
"18";1743,476;1,024;204,632;70,6;1,046;133,042;0,708;0,268;0,098;0,086;1264,35;1163,396;442,45;175,258;139,612;1394,224;1,008;205,946;67,8;1,056;133,958;0,72;0,276;0,108;0,1;1091,522;967,826;333,178;184,834;153,69;"0"
"19";626,712;0,994;207,702;69,8;1,054;133,116;0,73;0,26;0,112;0,098;475,88;423,518;153,714;80,416;62,138;1006,29;0,952;216,308;65;1,104;134,906;0,758;0,276;0,118;0,102;765,87;687,332;288,426;126,102;98,142;"0"
"20";1577,206;1,1;230,626;72,8;1,164;148,134;0,798;0,33;0,116;0,102;1242,688;1061,404;551,256;161,872;133;1702,646;1,086;220,208;72,2;1,188;142,034;0,776;0,308;0,102;0,084;1358;1112,304;539,392;180,094;134,204;"1"
"21";472,524;1,026;211,27;69,8;1,058;137,196;0,74;0,256;0,116;0,106;360,994;333,666;117,018;63,696;52,776;1067,49;1,096;220,962;72,4;1,17;142,392;0,78;0,268;0,122;0,108;862,502;716,31;253,716;149,016;126,538;"1"
"22";944,088;1,048;214,598;70,4;1,1;138,744;0,758;0,256;0,124;0,104;706,638;648,34;247,852;116,802;95,576;1723,85;1,042;203,846;72,8;1,046;133,328;0,712;0,31;0,088;0,086;1224,488;1130,466;597,326;146,334;121,872;"1"
"23";1379,872;0,998;206,884;68,6;1,104;132,198;0,726;0,286;0,092;0,086;1031,504;872,136;335,958;135,124;107,676;516,712;1,008;214,61;70,4;1,034;139,286;0,75;0,242;0,12;0,114;393,19;369,942;119,744;60,074;53,766;"1"
"24";566,192;0,836;190,85;61,8;0,924;123,984;0,668;0,24;0,094;0,098;427,798;404,362;123,318;77,588;73,958;478,186;0,908;194,938;67,2;0,93;128,092;0,678;0,244;0,108;0,12;343,364;337,202;105,116;50,88;46,486;"0"
"25";1351,052;1,046;216,454;71,6;1,128;139,142;0,762;0,24;0,112;0,098;1035,372;917,35;311,21;156,95;136,47;784,036;0,996;206,686;69,4;1,046;134,188;0,724;0,238;0,108;0,1;574,704;544,19;184,958;88,074;79,948;"1"
"26";1297,12;1,122;221,426;74,6;1,21;140,058;0,774;0,306;0,108;0,086;1030,622;812,08;382,836;144,91;106,096;1606,892;1,078;226,498;72;1,154;145,092;0,796;0,232;0,124;0,108;1342,096;1116,23;307,466;237,854;188,224;"0"
