"";"time1RND";"time1R";"time1ACS";"time1KAST";"time1KD";"time1ADR";"time1KPR";"time1APR";"time1FKPR";"time1FDPR";"time1K";"time1D";"time1A";"time1FK";"time1FD";"time2RND";"time2R";"time2ACS";"time2KAST";"time2KD";"time2ADR";"time2KPR";"time2APR";"time2FKPR";"time2FDPR";"time2K";"time2D";"time2A";"time2FK";"time2FD"
"1";1113,676;1,062;222,15;72,4;1,086;141,824;0,77;0,286;0,128;0,118;910,606;806,444;270,402;179,534;148,616;1192,672;1,04;205,974;72,8;1,072;130,438;0,724;0,276;0,1;0,092;879,144;812,45;316,702;125,844;115,276
"2";827,362;1,092;213,806;72,8;1,132;137,572;0,748;0,304;0,102;0,096;629,676;540,374;256,232;81,97;75,926;680,506;0,99;208,29;67,2;1,052;133,768;0,722;0,27;0,106;0,1;518,328;472,084;156,884;94,7;82,036
"3";886,728;1,06;200,884;73,4;1,072;129,514;0,712;0,314;0,074;0,074;629,996;586,384;272,262;64,552;65,522;799,234;0,972;202,11;68,8;1,056;130,284;0,702;0,326;0,088;0,086;577,918;518,988;249,202;68,062;59,566
"4";956,962;1,026;214,646;69,2;1,136;137,896;0,75;0,3;0,102;0,088;729,266;624,718;306,092;93,286;75,032;616,468;1,046;212,002;70,4;1,08;136,448;0,74;0,254;0,12;0,108;462,816;413,344;157,838;70,428;61,536
"5";565,066;0,962;199,63;69,6;0,96;129,992;0,69;0,274;0,1;0,1;397,732;416,006;132,072;64,472;63,42;384,842;1,08;216,084;72,8;1,102;140,228;0,75;0,316;0,104;0,1;293,708;262,624;118,788;40,668;39,488
"6";487,148;0,998;211,942;70;1,024;138,704;0,742;0,234;0,122;0,122;401,116;354,694;90,986;75,298;64,818;333,98;1;201,494;70,2;1,022;133,306;0,702;0,226;0,092;0,098;246,794;235,734;69,548;36,61;35,946
"7";241,908;1,006;208,48;71;0,996;135,806;0,72;0,306;0,106;0,1;177,738;174,666;69,434;28,924;23,906;305,006;0,918;197,446;68,4;0,898;129,992;0,682;0,288;0,104;0,108;208,466;230,872;87,594;30,124;31,86
"8";612,696;0,998;205,17;71,4;1,028;130,918;0,71;0,288;0,094;0,09;456,76;413,216;175,266;55,16;48,136;550,69;0,958;197,334;70,4;0,952;127,424;0,682;0,328;0,106;0,11;391,116;398,044;150,838;70,716;64,88
"9";1127,486;0,966;201,294;67,8;1,006;131,536;0,712;0,218;0,11;0,11;744,848;758,288;310,514;77,414;80,988;771,462;1,002;209,728;70,4;1,016;136,806;0,734;0,284;0,104;0,106;570,544;555,298;216,298;83,564;81,382
"10";1617,1;1,094;222,992;73,2;1,192;141,804;0,778;0,29;0,102;0,084;1270,784;1049,63;502,846;163,478;125,87;1297,16;1,108;231,7;72,4;1,236;147,378;0,808;0,276;0,124;0,104;1070,99;860,654;346,26;185,776;141,998
"11";1581,08;1,096;236,446;71,4;1,224;147,698;0,816;0,256;0,144;0,11;1316,444;1048,442;374,066;246,226;182,118;1356,462;1,09;215,756;72,6;1,142;137,618;0,754;0,288;0,118;0,094;1076,614;900,072;384,178;178,948;138,482
"12";2383,722;1,082;222,374;73;1,152;139,986;0,784;0,248;0,122;0,1;1901,044;1612,904;572,748;305,378;230,234;1765,722;1,026;210,654;70;1,086;131,822;0,736;0,274;0,108;0,096;1398,642;1198,954;430,92;256,112;189,726
"13";1326,948;1,068;222,182;70,4;1,15;140,288;0,782;0,26;0,128;0,106;1086,958;895,936;339,682;202,116;147,698;686,71;1,032;206,498;72,8;1,036;134,434;0,718;0,324;0,094;0,094;505,178;477,594;250,596;73,128;68,628
"14";1366,33;1,026;212,432;71,4;1,078;135,8;0,732;0,29;0,118;0,102;1017,682;911,082;402,916;158,084;129,508;2010,602;1,03;207,446;71;1,064;132,184;0,72;0,294;0,11;0,106;1453,842;1343,184;599,856;220,826;197,49
"15";1780,918;1,072;226,114;71,4;1,162;144,656;0,794;0,262;0,124;0,104;1470,16;1222,72;431,694;247,346;191,034;1779,958;1,048;209,298;72,4;1,044;135,804;0,722;0,306;0,104;0,098;1297,61;1224,738;547,4;191,842;173,974
"16";603,052;1,048;214,13;72,4;1,096;138,678;0,746;0,276;0,114;0,108;464,004;404,05;162,248;71,396;59,51;933,01;1,044;212,196;71,4;1,076;136,358;0,738;0,256;0,116;0,096;735,78;631,278;205,098;133,616;95,378
