"";"x"
"1";"https://www.vlr.gg/186415/tyloo-vs-totoro-gaming-fgc-valorant-invitational-2023-act-1-d4"
"2";"https://www.vlr.gg/184456/zeta-division-vs-drx-champions-tour-2023-pacific-league-w1"
"3";"https://www.vlr.gg/186416/attacking-soul-esports-vs-number-one-player-fgc-valorant-invitational-2023-act-1-d4"
"4";"https://www.vlr.gg/184457/t1-vs-global-esports-champions-tour-2023-pacific-league-w1"
"5";"https://www.vlr.gg/186417/dragon-ranger-gaming-vs-nter-fgc-valorant-invitational-2023-act-1-d4"
"6";"https://www.vlr.gg/185891/gods-reign-vs-godlike-esports-challengers-league-south-asia-split-1-w2"
"7";"https://www.vlr.gg/186044/fusion-vs-six-karma-challengers-league-latam-north-ace-split-1-ubf"
"8";"https://www.vlr.gg/186045/skull-cracker-vs-e-xolos-lazer-challengers-league-latam-north-ace-split-1-lr1"
