"";"time1RND";"time1R";"time1ACS";"time1KAST";"time1KD";"time1ADR";"time1KPR";"time1APR";"time1FKPR";"time1FDPR";"time1K";"time1D";"time1A";"time1FK";"time1FD";"time2RND";"time2R";"time2ACS";"time2KAST";"time2KD";"time2ADR";"time2KPR";"time2APR";"time2FKPR";"time2FDPR";"time2K";"time2D";"time2A";"time2FK";"time2FD";"ganhador"
"1";775,288;0,956;202,406;67,2;1,058;130,506;0,702;0,324;0,09;0,086;561,474;502,43;239,702;65,946;58,004;1170,28;1,082;206,722;74;1,098;133,904;0,726;0,324;0,08;0,08;857,576;762,02;376,824;94,156;93,184;"0"
"2";107,2;0,87;187,544;65,4;0,856;125,812;0,65;0,242;0,086;0,104;70,384;81,864;24,204;9,03;11,542;1335,28;1,004;209,654;69,6;1,052;135,634;0,732;0,264;0,108;0,096;1019,102;929,622;326,726;166,126;134,1;"1"
"3";1091,748;1,06;222,078;72,4;1,08;141,692;0,768;0,284;0,128;0,12;893,266;794,368;262,98;176,994;147,046;1087,39;1,046;205,17;72,8;1,07;130,098;0,722;0,298;0,088;0,084;792,17;733,892;323,112;95,906;90,3;"1"
"4";1170,28;1,082;206,722;74;1,098;133,904;0,726;0,324;0,08;0,08;857,576;762,02;376,824;94,156;93,184;107,2;0,87;187,544;65,4;0,856;125,812;0,65;0,242;0,086;0,104;70,384;81,864;24,204;9,03;11,542;"1"
"5";1335,28;1,004;209,654;69,6;1,052;135,634;0,732;0,264;0,108;0,096;1019,102;929,622;326,726;166,126;134,1;1091,748;1,06;222,078;72,4;1,08;141,692;0,768;0,284;0,128;0,12;893,266;794,368;262,98;176,994;147,046;"0"
"6";1686,446;1,12;221,15;74,6;1,246;138,734;0,78;0,29;0,12;0,098;1307,636;1052,884;474,5;206,444;166,09;667,79;1,058;223,268;70,8;1,166;142,12;0,778;0,252;0,122;0,108;550,074;445,818;142,824;101,084;74,994;"1"
"7";775,288;0,956;202,406;67,2;1,058;130,506;0,702;0,324;0,09;0,086;561,474;502,43;239,702;65,946;58,004;1087,39;1,046;205,17;72,8;1,07;130,098;0,722;0,298;0,088;0,084;792,17;733,892;323,112;95,906;90,3;"1"
"8";1091,748;1,06;222,078;72,4;1,08;141,692;0,768;0,284;0,128;0,12;893,266;794,368;262,98;176,994;147,046;1170,28;1,082;206,722;74;1,098;133,904;0,726;0,324;0,08;0,08;857,576;762,02;376,824;94,156;93,184;"1"
"9";775,288;0,956;202,406;67,2;1,058;130,506;0,702;0,324;0,09;0,086;561,474;502,43;239,702;65,946;58,004;107,2;0,87;187,544;65,4;0,856;125,812;0,65;0,242;0,086;0,104;70,384;81,864;24,204;9,03;11,542;"1"
"10";1087,39;1,046;205,17;72,8;1,07;130,098;0,722;0,298;0,088;0,084;792,17;733,892;323,112;95,906;90,3;1335,28;1,004;209,654;69,6;1,052;135,634;0,732;0,264;0,108;0,096;1019,102;929,622;326,726;166,126;134,1;"1"
"11";1796,286;1,008;208,916;68,8;1,036;134,7;0,738;0,222;0,122;0,11;1349,218;1242,312;368,608;240,382;195,044;2129,86;1,122;225,634;73,8;1,178;143,874;0,796;0,256;0,126;0,1;1808,964;1450,284;476,538;329,544;240,78;"0"
"12";1091,748;1,06;222,078;72,4;1,08;141,692;0,768;0,284;0,128;0,12;893,266;794,368;262,98;176,994;147,046;107,2;0,87;187,544;65,4;0,856;125,812;0,65;0,242;0,086;0,104;70,384;81,864;24,204;9,03;11,542;"1"
"13";974,46;1,178;237,034;74,6;1,248;150,38;0,836;0,27;0,132;0,092;905,932;666,522;191,844;179,082;112,788;551,15;1,088;214,122;72,8;1,114;138,476;0,742;0,316;0,108;0,096;441,006;369,96;159,054;78,418;56,48;"1"
"14";494,686;1,114;219,66;74,4;1,164;141,808;0,778;0,3;0,114;0,102;380,054;330,882;146,764;54,896;48,414;874,188;1,1;226,618;74,2;1,156;145,736;0,802;0,25;0,124;0,106;741,8;600,94;189,252;131,574;98,166;"1"
