"";"x"
"1";"https://www.vlr.gg/167359/evil-geniuses-vs-talon-esports-champions-tour-2023-lock-in-s-o-paulo-alpha-qf"
"2";"https://www.vlr.gg/173700/skwirel-warriers-vs-1337-mystic-singularity-series-3-ro16"
