"";"x"
"1";"https://www.vlr.gg/184518/team-secret-vs-gen-g-champions-tour-2023-pacific-league-playoffs-lr1"
"2";"https://www.vlr.gg/204443/bilibili-gaming-vs-edward-gaming-fgc-valorant-invitational-2023-act-2-gf"
"3";"https://www.vlr.gg/184517/t1-vs-zeta-division-champions-tour-2023-pacific-league-playoffs-lr1"
"4";"https://www.vlr.gg/213638/gtz-esports-vs-egn-esports-challengers-league-portugal-tempest-split-2-lf"
"5";"https://www.vlr.gg/189099/thunderbolts-gaming-vs-papara-supermassive-challengers-league-turkey-birlik-split-2-group-stage"
"6";"https://www.vlr.gg/204055/revenant-esports-vs-reckoning-esports-challengers-league-south-asia-split-2-w4"
"7";"https://www.vlr.gg/188519/mouz-vs-ovation-esports-challengers-league-dach-evolution-split-2-playoffs-lbf"
"8";"https://www.vlr.gg/189624/gonext-esports-vs-anonymo-esports-challengers-league-east-surge-split-2-r18"
"9";"https://www.vlr.gg/210232/aym-esports-vs-kpi-gaming-challengers-league-spain-rising-split-2-r17"
"10";"https://www.vlr.gg/189625/nom-esports-vs-b8-esports-challengers-league-east-surge-split-2-r18"
"11";"https://www.vlr.gg/209404/bbl-queens-vs-g2-gozen-game-changers-2023-series-i-emea-playoffs-gf"
"12";"https://www.vlr.gg/210233/falcons-vs-zeta-gaming-challengers-league-spain-rising-split-2-r17"
"13";"https://www.vlr.gg/211784/qlash-vs-macko-esports-challengers-league-italy-rinascimento-split-2-lr1"
"14";"https://www.vlr.gg/189626/enterprise-esports-vs-zero-tenacity-challengers-league-east-surge-split-2-r18"
"15";"https://www.vlr.gg/210234/ramboot-club-vs-rebels-gaming-challengers-league-spain-rising-split-2-r17"
"16";"https://www.vlr.gg/189100/fenerbah-e-esports-vs-stanbul-wildcats-challengers-league-turkey-birlik-split-2-group-stage-w7"
"17";"https://www.vlr.gg/210235/ucam-tokiers-vs-team-queso-challengers-league-spain-rising-split-2-r17"
"18";"https://www.vlr.gg/210236/movistar-riders-vs-case-esports-challengers-league-spain-rising-split-2-r17"
"19";"https://www.vlr.gg/213535/furious-gaming-vs-optix-challengers-league-latam-south-fire-split-2-lr1"
"20";"https://www.vlr.gg/213528/six-karma-vs-fusion-challengers-league-latam-north-ace-split-2-uf"
"21";"https://www.vlr.gg/213534/9z-team-vs-all-knights-challengers-league-latam-south-fire-split-2-uf"
