"";"time1RND";"time1R";"time1ACS";"time1KAST";"time1KD";"time1ADR";"time1KPR";"time1APR";"time1FKPR";"time1FDPR";"time1K";"time1D";"time1A";"time1FK";"time1FD";"time2RND";"time2R";"time2ACS";"time2KAST";"time2KD";"time2ADR";"time2KPR";"time2APR";"time2FKPR";"time2FDPR";"time2K";"time2D";"time2A";"time2FK";"time2FD"
"1";1088,86;1,026;205,232;72,4;1,064;129,812;0,722;0,276;0,096;0,094;798,688;743,614;287,32;110,206;102,442;81,178;0,874;188,862;65,8;0,876;127,654;0,654;0,23;0,084;0,094;52,142;61,33;17,998;6,038;8,478
"2";1253,65;1,014;210,894;69,8;1,062;136,148;0,738;0,26;0,11;0,096;963,424;869,966;304,26;158,238;125,402;838,98;1,05;199,36;73,2;1,064;128,51;0,71;0,3;0,074;0,076;594,034;555,214;245,408;60,144;61,536
"3";241,218;1,076;208,114;72;1,094;134,404;0,724;0,28;0,118;0,08;191,692;163,8;56,756;36,604;24,25;467,022;1,23;246,278;76,6;1,352;158,668;0,858;0,298;0,126;0,096;425,768;303,592;134,67;65,57;44,034
"4";240,478;1,172;230,58;74,4;1,266;150,432;0,812;0,284;0,124;0,096;193,492;159,07;61,016;27,016;21,948;893,354;1,136;216,948;75,8;1,168;137,888;0,76;0,276;0,104;0,094;680,236;585,098;239,614;101,86;84,652
"5";567,096;1,14;221,016;75,2;1,206;141,438;0,788;0,286;0,088;0,076;456,974;374,558;145,994;55,52;46,398;401;1,076;205,32;73,8;1,102;132,936;0,72;0,29;0,094;0,088;295,51;268,504;102,334;43,422;35,956
"6";545,158;1,154;219,592;75,6;1,224;140,606;0,772;0,284;0,106;0,088;395,018;333,952;162,138;52,114;42,514;394,006;1,122;229,086;74,2;1,184;147,748;0,794;0,288;0,12;0,098;315,334;264,686;105,888;48,48;37,576
"7";1528,466;1,028;217,618;69,6;1,144;141,03;0,762;0,262;0,11;0,102;1211,958;1023,228;381,052;179,822;148,918;2247,74;1,09;220,336;72;1,16;142,89;0,77;0,256;0,12;0,1;1679,416;1435,388;656,212;224,086;168,79
"8";1186,68;1,04;209,462;70,4;1,09;134,688;0,724;0,296;0,106;0,102;870,998;776,816;402,382;109,052;97,018;1243,292;1,012;205,052;71,4;1,076;128,82;0,718;0,28;0,102;0,092;908,9;835,886;329,662;136,018;115,246
"9";699,482;1,014;205,81;71,2;1,022;133,898;0,726;0,288;0,108;0,114;492,442;473,432;217,52;60,67;60,948;521,042;1,072;219,038;71,8;1,11;139,712;0,762;0,286;0,132;0,112;408,22;369,106;126,32;78,464;65,67
"10";1412,834;1,05;220,816;70,8;1,132;141,084;0,774;0,276;0,114;0,098;1091,67;957,626;399,084;149,122;129,422;2715,482;1,15;230,706;74,2;1,262;146,916;0,818;0,274;0,12;0,086;2299,404;1779,408;687,642;375,29;251,726
"11";1010,8;1,046;219,998;71;1,11;140,15;0,764;0,252;0,138;0,116;799,354;701,116;222,98;163,378;127,45;887,904;1,02;209,162;70;1,074;135,008;0,728;0,28;0,104;0,098;658,976;600,308;234,786;96,94;83,078
