"";"x"
"1";"https://www.vlr.gg/181863/exyz-vs-antic-esports-challengers-league-oceania-split-2-open-qualifier-sf"
"2";"https://www.vlr.gg/179465/invincible-gaming-vs-bilibili-gaming-fgc-valorant-invitational-2023-act-1-qualifiers-uf"
"3";"https://www.vlr.gg/179466/four-angry-men-vs-rare-atom-fgc-valorant-invitational-2023-act-1-qualifiers-lr1"
"4";"https://www.vlr.gg/175210/gtz-esports-vs-egn-esports-challengers-league-portugal-tempest-split-1-lbf"
"5";"https://www.vlr.gg/180384/team-queso-vs-ucam-tokiers-challengers-league-spain-rising-split-1-sf"
"6";"https://www.vlr.gg/164492/zero-tenacity-vs-anorthosis-famagusta-esports-challengers-league-east-surge-split-1-w6"
"7";"https://www.vlr.gg/164493/acend-vs-enterprise-esports-challengers-league-east-surge-split-1-w6"
"8";"https://www.vlr.gg/164494/nom-esports-vs-cyber-wolves-esports-challengers-league-east-surge-split-1-w6"
"9";"https://www.vlr.gg/164491/anonymo-esports-vs-rapid-ninjas-challengers-league-east-surge-split-1-w6"
