"";"time1RND";"time1R";"time1ACS";"time1KAST";"time1KD";"time1ADR";"time1KPR";"time1APR";"time1FKPR";"time1FDPR";"time1K";"time1D";"time1A";"time1FK";"time1FD";"time2RND";"time2R";"time2ACS";"time2KAST";"time2KD";"time2ADR";"time2KPR";"time2APR";"time2FKPR";"time2FDPR";"time2K";"time2D";"time2A";"time2FK";"time2FD";"ganhador"
"1";172,568;0,788;177,068;62,4;0,844;115,334;0,618;0,222;0,084;0,11;115,57;115,798;48,664;13,002;13,596;801,144;0,978;202,148;69,6;1,028;131,374;0,702;0,254;0,092;0,084;577,006;533,166;228,846;64,954;54,078;"0"
"2";736,768;0,908;203,838;65,2;0,958;127,134;0,714;0,208;0,122;0,132;661,922;565,144;137,28;157,668;118,16;736,768;0,908;203,838;65,2;0,958;127,134;0,714;0,208;0,122;0,132;661,922;565,144;137,28;157,668;118,16;"1"
"3";722,138;0,986;212,934;66,8;1,102;136,628;0,738;0,276;0,118;0,1;576,084;501,88;169,618;106,322;85,54;1108,714;1,03;222,662;67,8;1,158;142,526;0,778;0,282;0,118;0,102;907,314;745,688;270,826;155,428;115,496;"0"
"4";834,902;1,04;220,834;72,2;1,074;141,124;0,764;0,298;0,126;0,116;660,922;590,812;217,906;112,218;92,112;403,998;1,04;215,256;70,8;1,106;140,12;0,752;0,252;0,116;0,106;316,15;270,906;100,594;44,956;39,248;"1"
"5";972,526;1,046;201,756;73,6;1,064;127,812;0,714;0,324;0,106;0,096;668,332;666,196;258,658;99,354;88,696;171,784;1,01;202,972;72,8;1,01;133,844;0,702;0,332;0,09;0,088;115,864;119,864;57,544;13,89;14,636;"1"
"6";872,564;1,064;211,606;72,2;1,114;138,306;0,742;0,298;0,098;0,09;613,44;590,594;279,574;76,894;73,186;437,854;0,966;203,288;68,6;0,986;131,816;0,71;0,248;0,098;0,108;312,74;317,264;103,62;43,956;47,138;"1"
"7";35,966;0,908;200,566;69,2;0,844;130,86;0,66;0,316;0,136;0,074;23,566;28,266;11,534;3,834;2,434;295,192;0,912;195,902;65,4;0,946;125,536;0,682;0,234;0,094;0,098;201,628;218,802;63,962;30,104;30,24;"1"
"8";457,008;1,012;201,004;70,8;1,032;130,48;0,71;0,24;0,112;0,112;337,848;314,474;102,936;58,372;49,314;484,046;0,984;206,226;70,6;0,998;133,23;0,718;0,306;0,112;0,11;345,814;344,218;145,338;50,234;50,99;"1"
"9";753,128;1,138;232,116;76;1,212;148,492;0,814;0,28;0,112;0,094;570,204;515,862;201,16;81,578;76,348;673,896;1,022;209,422;72,2;1,038;134,324;0,732;0,286;0,104;0,096;503,948;477,484;193,5;74,12;64,33;"1"
"10";1370,442;1,1;223,018;72,8;1,172;143,326;0,776;0,288;0,118;0,102;1100,65;918,132;372,85;180,698;152,588;196,188;0,916;200,968;67;0,938;131,492;0,688;0,256;0,104;0,122;138,93;147,326;50,162;22,228;22,422;"1"
"11";1341,874;1,1;222,49;73,4;1,152;143,722;0,784;0,298;0,11;0,088;1084,912;920,042;364,74;168,448;131,222;1200,94;1,034;217,43;71;1,108;137,918;0,768;0,24;0,126;0,106;939,368;831,246;252,22;165,934;130,456;"1"
"12";276,372;0,962;193,468;70;0,938;124,596;0,666;0,29;0,098;0,1;188,888;193,88;78,664;26,37;27,854;338,662;1,038;211,038;72,2;1,082;134,718;0,73;0,282;0,118;0,112;249,97;225,188;99,774;37,148;34,742;"0"
"13";1788,158;1,064;210,934;73,2;1,086;134,722;0,738;0,276;0,106;0,094;1414,19;1241,648;463,754;237,732;198,308;1788,158;1,064;210,934;73,2;1,086;134,722;0,738;0,276;0,106;0,094;1414,19;1241,648;463,754;237,732;198,308;"1"
"14";1320,27;1,086;217,358;72;1,16;138,45;0,762;0,288;0,118;0,094;1050,694;870,902;380,864;173,488;131,764;2246,012;1,112;238,196;71,8;1,192;148,53;0,832;0,22;0,16;0,12;2000,816;1604,966;425,624;454,582;314,312;"1"
"15";1530,906;1,042;215,212;71,4;1,11;138,638;0,758;0,256;0,114;0,096;1190,722;1040,394;372,02;187,216;150,096;866,294;1,074;223,206;71,6;1,138;141,26;0,786;0,264;0,118;0,102;700,254;601,412;216,682;115,674;95,202;"1"
"16";2118,784;1,118;221,028;74,2;1,162;141,71;0,772;0,286;0,108;0,09;1638,854;1389,382;640,786;215,056;160,528;1259,862;1,1;222,93;73;1,184;141,332;0,792;0,246;0,118;0,09;1061,014;858,072;278,816;183,702;133,794;"1"
