"";"x"
"1";"https://www.vlr.gg/206818/singapore-vs-vietnam-32nd-southeast-asian-games-d1"
"2";"https://www.vlr.gg/206819/cambodia-vs-malaysia-32nd-southeast-asian-games-d1"
"3";"https://www.vlr.gg/206820/philippines-vs-indonesia-32nd-southeast-asian-games-d1"
"4";"https://www.vlr.gg/206821/vietnam-vs-cambodia-32nd-southeast-asian-games-d1"
"5";"https://www.vlr.gg/206822/malaysia-vs-philippines-32nd-southeast-asian-games-d1"
"6";"https://www.vlr.gg/184492/drx-vs-detonation-focusme-champions-tour-2023-pacific-league-w7"
"7";"https://www.vlr.gg/206823/singapore-vs-indonesia-32nd-southeast-asian-games-d1"
"8";"https://www.vlr.gg/206824/philippines-vs-vietnam-32nd-southeast-asian-games-d1"
"9";"https://www.vlr.gg/206825/singapore-vs-cambodia-32nd-southeast-asian-games-d1"
"10";"https://www.vlr.gg/206826/indonesia-vs-malaysia-32nd-southeast-asian-games-d1"
"11";"https://www.vlr.gg/204041/mlt-esports-vs-velocity-gaming-challengers-league-south-asia-split-2-w2"
"12";"https://www.vlr.gg/206827/philippines-vs-cambodia-32nd-southeast-asian-games-d1"
"13";"https://www.vlr.gg/197270/guild-x-vs-case-hydra-game-changers-2023-series-i-emea-groups-r6"
"14";"https://www.vlr.gg/197271/acend-rising-vs-ninjas-in-pyjamas-gc-game-changers-2023-series-i-emea-groups-r6"
"15";"https://www.vlr.gg/197272/team-falcons-vega-vs-kpi-shine-game-changers-2023-series-i-emea-groups-r6"
"16";"https://www.vlr.gg/197273/geekay-esports-cherry-vs-karmine-corp-gc-game-changers-2023-series-i-emea-groups-r6"
"17";"https://www.vlr.gg/206489/blx-utd-vs-mandatory-challengers-league-france-revolution-split-2-w5"
"18";"https://www.vlr.gg/206490/gentle-mates-vs-valiant-challengers-league-france-revolution-split-2-w5"
"19";"https://www.vlr.gg/189091/digital-athletics-vs-s2g-esports-challengers-league-turkey-birlik-split-2-group-stage-w5"
"20";"https://www.vlr.gg/206491/3dmax-vs-akroma-challengers-league-france-revolution-split-2-w5"
"21";"https://www.vlr.gg/183811/nrg-esports-vs-furia-champions-tour-2023-americas-league-w6"
"22";"https://www.vlr.gg/188579/les-petits-bouffons-vs-apeks-challengers-league-northern-europe-polaris-split-2-r6"
"23";"https://www.vlr.gg/197239/natus-vincere-celestials-vs-cba-game-changers-2023-series-i-emea-groups-r6"
"24";"https://www.vlr.gg/197240/rebels-velvet-vs-g2-gozen-game-changers-2023-series-i-emea-groups-r6"
"25";"https://www.vlr.gg/197241/bbl-queens-vs-alliance-coven-game-changers-2023-series-i-emea-groups-r6"
"26";"https://www.vlr.gg/197242/untapped-vs-fokus-sakura-game-changers-2023-series-i-emea-groups-r6"
"27";"https://www.vlr.gg/206492/solary-vs-zerance-challengers-league-france-revolution-split-2-w5"
"28";"https://www.vlr.gg/206493/joblife-vs-wylde-challengers-league-france-revolution-split-2-w5"
"29";"https://www.vlr.gg/202343/e-xolos-lazer-vs-reta-esports-challengers-league-latam-north-ace-split-2-w3"
"30";"https://www.vlr.gg/202344/skull-cracker-vs-19esports-challengers-league-latam-north-ace-split-2-w3"
