"";"b";"V1";"V2";"ganhador";"V1_n";"V2_n";"prev"
"1";"https://www.vlr.gg/220297/fut-esports-vs-evil-geniuses-champions-tour-2023-masters-tokyo-opening-b";"FUT Esports 49.56%  ";"Evil Geniuses 50.44%  ";"0";49,56;50,44;0
"2";"https://www.vlr.gg/220296/drx-vs-attacking-soul-esports-champions-tour-2023-masters-tokyo-opening-b";"DRX 87.99%  ";"Attacking Soul Esports 12.01%  ";"1";87,99;12,01;1
"3";"https://www.vlr.gg/220292/edward-gaming-vs-t1-champions-tour-2023-masters-tokyo-opening-a";"EDward Gaming 55.52%  ";"T1 44.48%  ";"0";55,52;44,48;1
"4";"https://www.vlr.gg/213639/saw-vs-gtz-esports-challengers-league-portugal-tempest-split-2-gf";"SAW 63.38%  ";"GTZ Esports 36.62%  ";"1";63,38;36,62;1
"5";"https://www.vlr.gg/217616/acend-vs-enterprise-esports-challengers-league-east-surge-split-2-gf";"Acend 75.86%  ";"Enterprise Esports 24.14%  ";"1";75,86;24,14;1
