"";"b";"V1";"V2";"ganhador";"V1_n";"V2_n";"prev"
"1";"https://www.vlr.gg/220842/scarz-vs-fancy-united-esports-champions-tour-2023-pacific-ascension-playoffs-qf";"SCARZ 21.12%  ";"Fancy United Esports 78.88%  ";"1";21,12;78,88;0
"2";"https://www.vlr.gg/235560/attacking-soul-esports-vs-monarch-effect-champions-tour-2023-champions-china-qualifier-lr1";"Attacking Soul Esports 69.07%  ";"Monarch Effect 30.93%  ";"1";69,07;30,93;1
"3";"https://www.vlr.gg/220843/boom-esports-vs-bonkers-champions-tour-2023-pacific-ascension-playoffs-qf";"BOOM Esports 65.43%  ";"Bonkers 34.57%  ";"1";65,43;34,57;1
"4";"https://www.vlr.gg/235561/funplus-phoenix-vs-weibo-gaming-champions-tour-2023-champions-china-qualifier-lr1";"FunPlus Phoenix 39.23%  ";"Weibo Gaming 60.77%  ";"1";39,23;60,77;0
