"";"b";"V1";"V2";"ganhador";"V1_n";"V2_n";"prev"
"1";"https://www.vlr.gg/214821/alter-ego-vs-le-crapaud-challengers-league-indonesia-split-2-ur1";"Alter Ego 73.89%  ";"Le Crapaud 26.11%  ";"1";73,89;26,11;1
"2";"https://www.vlr.gg/214822/arf-team-vs-dominatus-challengers-league-indonesia-split-2-ur1";"ARF TEAM 62.43%  ";"Dominatus 37.57%  ";"0";62,43;37,57;1
"3";"https://www.vlr.gg/212524/m80-vs-shopify-rebellion-challengers-league-north-america-ubqf";"M80 72.05%  ";"Shopify Rebellion 27.95%  ";"1";72,05;27,95;1
"4";"https://www.vlr.gg/213481/the-union-vs-oddik-challengers-league-brazil-split-2-ubsf";"The Union 38.42%  ";"ODDIK 61.58%  ";"1";38,42;61,58;0
"5";"https://www.vlr.gg/212525/oxygen-esports-vs-g2-esports-challengers-league-north-america-ubqf";"Oxygen Esports 59.09%  ";"G2 Esports 40.91%  ";"1";59,09;40,91;1
"6";"https://www.vlr.gg/213482/keyd-stars-vs-00nation-challengers-league-brazil-split-2-ubsf";"Keyd Stars 44.64%  ";"00Nation 55.36%  ";"0";44,64;55,36;0
