"";"b";"V1";"V2";"ganhador";"V1_n";"V2_n";"prev"
"1";"https://www.vlr.gg/184501/talon-esports-vs-detonation-focusme-champions-tour-2023-pacific-league-w8";"Talon Esports 45.19%  ";"DetonatioN FocusMe 54.81%  ";"1";45,19;54,81;0
"2";"https://www.vlr.gg/204436/totoro-gaming-vs-attacking-soul-esports-fgc-valorant-invitational-2023-act-2-qf";"Totoro Gaming 69.37%  ";"Attacking Soul Esports 30.63%  ";"0";69,37;30,63;1
"3";"https://www.vlr.gg/184502/rex-regum-qeon-vs-paper-rex-champions-tour-2023-pacific-league-w8";"Rex Regum Qeon 24.32%  ";"Paper Rex 75.68%  ";"0";24,32;75,68;0
"4";"https://www.vlr.gg/204437/edward-gaming-vs-dragon-ranger-gaming-fgc-valorant-invitational-2023-act-2-qf";"EDward Gaming 88.01%  ";"Dragon Ranger Gaming 11.99%  ";"1";88,01;11,99;1
"5";"https://www.vlr.gg/189614/gonext-esports-vs-acend-challengers-league-east-surge-split-2-r16";"GONext Esports 27.75%  ";"Acend 72.25%  ";"0";27,75;72,25;0
"6";"https://www.vlr.gg/210226/ramboot-club-vs-aym-esports-challengers-league-spain-rising-split-2-r16";"Ramboot Club 78.03%  ";"AYM Esports 21.97%  ";"1";78,03;21,97;1
"7";"https://www.vlr.gg/188584/emasters-vs-apeks-challengers-league-northern-europe-polaris-split-2-r7";"eMasters 46.44%  ";"Apeks 53.56%  ";"0";46,44;53,56;0
"8";"https://www.vlr.gg/189615/enterprise-esports-vs-b8-esports-challengers-league-east-surge-split-2-r16";"Enterprise Esports 69.85%  ";"B8 Esports 30.15%  ";"1";69,85;30,15;1
"9";"https://www.vlr.gg/206514/akroma-vs-valiant-challengers-league-france-revolution-split-2-w6";"Akroma 27.76%  ";"VALIANT 72.24%  ";"0";27,76;72,24;0
"10";"https://www.vlr.gg/209407/acend-rising-vs-guild-x-game-changers-2023-series-i-emea-playoffs-lr2";"Acend Rising 32.62%  ";"Guild X 67.38%  ";"1";32,62;67,38;0
"11";"https://www.vlr.gg/210227/falcons-vs-kpi-gaming-challengers-league-spain-rising-split-2-r16";"Falcons 38.51%  ";"KPI Gaming 61.49%  ";"1";38,51;61,49;0
"12";"https://www.vlr.gg/210509/nasr-esports-vs-team-raad-challengers-league-mena-resilience-split-2-gf";"NASR Esports 50.7%  ";"Team RA'AD 49.3%  ";"0";50,7;49,3;1
"13";"https://www.vlr.gg/206515/wylde-vs-gentle-mates-challengers-league-france-revolution-split-2-w6";"WYLDE 38.45%  ";"Gentle Mates 61.55%  ";"0";38,45;61,55;0
"14";"https://www.vlr.gg/210228/rebels-gaming-vs-team-queso-challengers-league-spain-rising-split-2-r16";"Rebels Gaming 35.12%  ";"Team Queso 64.88%  ";"0";35,12;64,88;0
"15";"https://www.vlr.gg/196160/mad-lions-vs-oresports-challengers-league-north-america-w10";"MAD Lions 40.75%  ";"OREsports 59.25%  ";"0";40,75;59,25;0
"16";"https://www.vlr.gg/206516/mandatory-vs-solary-challengers-league-france-revolution-split-2-w6";"Mandatory 32.27%  ";"Solary 67.73%  ";"0";32,27;67,73;0
"17";"https://www.vlr.gg/210229/case-esports-vs-zeta-gaming-challengers-league-spain-rising-split-2-r16";"Case Esports 42.02%  ";"ZETA Gaming 57.98%  ";"1";42,02;57,98;0
"18";"https://www.vlr.gg/188507/gtz-esports-vs-impulse-gw-challengers-league-portugal-tempest-split-2-regular-season-r14";"GTZ Esports 83.01%  ";"Impulse GW 16.99%  ";"1";83,01;16,99;1
