"";"b";"V1";"V2";"ganhador";"V1_n";"V2_n";"prev"
"1";"https://www.vlr.gg/220846/scarz-vs-bleed-champions-tour-2023-pacific-ascension-playoffs-gf";"SCARZ 27.52%  ";"BLEED 72.48%  ";"0";27,52;72,48;0
"2";"https://www.vlr.gg/235557/tyloo-vs-edward-gaming-champions-tour-2023-champions-china-qualifier-ubsf";"TYLOO 38.09%  ";"EDward Gaming 61.91%  ";"0";38,09;61,91;0
