"";"b";"V1";"V2";"ganhador";"V1_n";"V2_n";"prev"
"1";"https://www.vlr.gg/220447/fnatic-vs-evil-geniuses-champions-tour-2023-masters-tokyo-ubf";"FNATIC 58.68%  ";"Evil Geniuses 41.32%  ";"1";58,68;41,32;1
"2";"https://www.vlr.gg/220453/nrg-esports-vs-paper-rex-champions-tour-2023-masters-tokyo-lr3";"NRG Esports 56.71%  ";"Paper Rex 43.29%  ";"0";56,71;43,29;1
