"";"b";"V1";"V2";"ganhador";"V1_n";"V2_n";"prev"
"1";"https://www.vlr.gg/184486/talon-esports-vs-paper-rex-champions-tour-2023-pacific-league-w6";"Talon Esports 16.29%  ";"Paper Rex 83.71%  ";"0";16,29;83,71;0
"2";"https://www.vlr.gg/204033/gods-reign-vs-godlike-esports-challengers-league-south-asia-split-2-w1";"Gods Reign 72.03%  ";"GodLike Esports 27.97%  ";"1";72,03;27,97;1
"3";"https://www.vlr.gg/203625/aym-esports-vs-falcons-challengers-league-spain-rising-split-2-r10";"AYM Esports 27.13%  ";"Falcons 72.87%  ";"0";27,13;72,87;0
"4";"https://www.vlr.gg/188574/les-petits-bouffons-vs-vamonos-challengers-league-northern-europe-polaris-split-2-r5";"Les Petits Bouffons 74.54%  ";"VAMONOS 25.46%  ";"1";74,54;25,46;1
"5";"https://www.vlr.gg/197261/guild-x-vs-team-falcons-vega-game-changers-2023-series-i-emea-groups-r4";"Guild X 76.82%  ";"Team Falcons Vega 23.18%  ";"1";76,82;23,18;1
"6";"https://www.vlr.gg/197262/geekay-esports-cherry-vs-case-hydra-game-changers-2023-series-i-emea-groups-r4";"GeeKay Esports Cherry 49.9%  ";"Case Hydra 50.1%  ";"0";49,9;50,1;0
"7";"https://www.vlr.gg/197263/kpi-shine-vs-acend-rising-game-changers-2023-series-i-emea-groups-r4";"KPI Shine 22.7%  ";"Acend Rising 77.3%  ";"0";22,7;77,3;0
"8";"https://www.vlr.gg/197264/karmine-corp-gc-vs-ninjas-in-pyjamas-gc-game-changers-2023-series-i-emea-groups-r4";"Karmine Corp GC 32.57%  ";"Ninjas in Pyjamas Lightning 67.43%  ";"0";32,57;67,43;0
"9";"https://www.vlr.gg/203626/kpi-gaming-vs-rebels-gaming-challengers-league-spain-rising-split-2-r10";"KPI Gaming 60.36%  ";"Rebels Gaming 39.64%  ";"1";60,36;39,64;1
"10";"https://www.vlr.gg/203627/movistar-riders-vs-zeta-gaming-challengers-league-spain-rising-split-2-r10";"Movistar Riders 46.8%  ";"ZETA Gaming 53.2%  ";"1";46,8;53,2;0
"11";"https://www.vlr.gg/189086/thunderbolts-gaming-vs-fire-flux-esports-challengers-league-turkey-birlik-split-2-group-stage-w4";"Thunderbolts Gaming 21.1%  ";"Fire Flux Esports 78.9%  ";"0";21,1;78,9;0
"12";"https://www.vlr.gg/203628/team-queso-vs-case-esports-challengers-league-spain-rising-split-2-r10";"Team Queso 67.53%  ";"Case Esports 32.47%  ";"0";67,53;32,47;1
"13";"https://www.vlr.gg/183805/loud-vs-kr-esports-champions-tour-2023-americas-league-w5";"LOUD 53.03%  ";"KRÜ Esports 46.97%  ";"1";53,03;46,97;1
"14";"https://www.vlr.gg/188575/apeks-vs-fokus-challengers-league-northern-europe-polaris-split-2-r5";"Apeks 35.3%  ";"FOKUS 64.7%  ";"1";35,3;64,7;0
"15";"https://www.vlr.gg/197231/g2-gozen-vs-bbl-queens-game-changers-2023-series-i-emea-groups-r4";"G2 Gozen 55.31%  ";"BBL Queens 44.69%  ";"0";55,31;44,69;1
"16";"https://www.vlr.gg/197233/alliance-coven-vs-cba-game-changers-2023-series-i-emea-groups-r4";"Alliance Coven 43.97%  ";"CBA 56.03%  ";"1";43,97;56,03;0
"17";"https://www.vlr.gg/197234/fokus-sakura-vs-natus-vincere-celestials-game-changers-2023-series-i-emea-groups-r4";"FOKUS Sakura 19.92%  ";"Natus Vincere Celestials 80.08%  ";"0";19,92;80,08;0
"18";"https://www.vlr.gg/203629/ucam-tokiers-vs-ramboot-club-challengers-league-spain-rising-split-2-r10";"UCAM Tokiers 42.76%  ";"Ramboot Club 57.24%  ";"0";42,76;57,24;0
