"";"b";"V1";"V2";"ganhador";"V1_n";"V2_n";"prev"
"1";"https://www.vlr.gg/220290/nrg-esports-vs-natus-vincere-champions-tour-2023-masters-tokyo-opening-a";"NRG Esports 29.78%  ";"Natus Vincere 70.22%  ";"1";29,78;70,22;0
"2";"https://www.vlr.gg/220298/drx-vs-evil-geniuses-champions-tour-2023-masters-tokyo-winners-b";"DRX 82.35%  ";"Evil Geniuses 17.65%  ";"0";82,35;17,65;1
