"";"b";"V1";"V2";"ganhador";"V1_n";"V2_n";"prev"
"1";"https://www.vlr.gg/184513/zeta-division-vs-team-secret-champions-tour-2023-pacific-league-playoffs-ubr1";"ZETA DIVISION 37.81%  ";"Team Secret 62.19%  ";"0";37,81;62,19;0
"2";"https://www.vlr.gg/204444/edward-gaming-vs-funplus-phoenix-fgc-valorant-invitational-2023-act-2-lr1";"EDward Gaming 72.16%  ";"FunPlus Phoenix 27.84%  ";"1";72,16;27,84;1
"3";"https://www.vlr.gg/184514/t1-vs-gen-g-champions-tour-2023-pacific-league-playoffs-ubr1";"T1 43.99%  ";"Gen.G 56.01%  ";"1";43,99;56,01;0
"4";"https://www.vlr.gg/204442/attacking-soul-esports-vs-bilibili-gaming-fgc-valorant-invitational-2023-act-2-uf";"Attacking Soul Esports 29.89%  ";"Bilibili Gaming 70.11%  ";"0";29,89;70,11;0
"5";"https://www.vlr.gg/204053/godlike-esports-vs-true-rippers-challengers-league-south-asia-split-2-w4";"GodLike Esports 59.98%  ";"True Rippers 40.02%  ";"0";59,98;40,02;1
"6";"https://www.vlr.gg/184060/koi-vs-team-liquid-champions-tour-2023-emea-league-w8";"KOI 59.22%  ";"Team Liquid 40.78%  ";"0";59,22;40,78;1
"7";"https://www.vlr.gg/184034/cloud9-vs-kr-esports-champions-tour-2023-americas-league-w8";"Cloud9 49.26%  ";"KRÜ Esports 50.74%  ";"1";49,26;50,74;0
"8";"https://www.vlr.gg/184061/bbl-esports-vs-fut-esports-champions-tour-2023-emea-league-w8";"BBL Esports 38.41%  ";"FUT Esports 61.59%  ";"0";38,41;61,59;0
"9";"https://www.vlr.gg/184035/leviat-n-vs-loud-champions-tour-2023-americas-league-w8";"Leviatán 63.46%  ";"LOUD 36.54%  ";"0";63,46;36,54;1
