"";"b";"V1";"V2";"ganhador";"V1_n";"V2_n";"prev"
"1";"https://www.vlr.gg/197721/kizuna-esports-vs-x10-esports-challengers-league-malaysia-singapore-split-2-lf";"Kizuna Esports 46.43%  ";"X10 Esports 53.57%  ";"0";46,43;53,57;0
"2";"https://www.vlr.gg/207172/scarz-vs-fennel-challengers-league-japan-split-2-lf";"SCARZ 34.32%  ";"FENNEL 65.68%  ";"1";34,32;65,68;0
"3";"https://www.vlr.gg/219749/lazy-vs-fancy-united-esports-challengers-league-vietnam-split-2-uf";"LAZY 40.15%  ";"Fancy United Esports 59.85%  ";"0";40,15;59,85;0
"4";"https://www.vlr.gg/209028/dplus-esports-vs-slt-seongam-world-cyber-games-challengers-league-korea-split-2-gf";"Dplus Esports 73.95%  ";"SLT Seongam 26.05%  ";"1";73,95;26,05;1
"5";"https://www.vlr.gg/214830/boom-esports-vs-alter-ego-challengers-league-indonesia-split-2-lf";"BOOM Esports 72.32%  ";"Alter Ego 27.68%  ";"1";72,32;27,68;1
"6";"https://www.vlr.gg/181481/naos-vs-zol-esports-challengers-league-philippines-split-2-playoffs-lf";"NAOS 79.82%  ";"ZOL Esports 20.18%  ";"1";79,82;20,18;1
"7";"https://www.vlr.gg/219751/tim-t-i-tr-vs-team-big-baam-challengers-league-vietnam-split-2-lr1";"Tim Tài Trơ 52.77%  ";"Team Big BAAM 47.23%  ";"1";52,77;47,23;1
"8";"https://www.vlr.gg/219737/bonkers-vs-the-who-challengers-league-oceania-split-2-regional-playoffs-ubsf";"Bonkers 76.02%  ";"The Who? 23.98%  ";"1";76,02;23,98;1
"9";"https://www.vlr.gg/213136/oblivion-force-vs-anti-eco-eco-club-challengers-league-taiwan-hong-kong-split-2-lf";"Oblivion Force 54.42%  ";"Anti Eco Eco Club 45.58%  ";"0";54,42;45,58;1
"10";"https://www.vlr.gg/219738/nerdpunt-vs-funcrew-challengers-league-oceania-split-2-regional-playoffs-ubsf";"NerdPunt 50.41%  ";"Funcrew 49.59%  ";"1";50,41;49,59;1
"11";"https://www.vlr.gg/211907/orangutan-vs-true-rippers-challengers-league-south-asia-split-2-ubsf";"Orangutan 78.28%  ";"True Rippers 21.72%  ";"1";78,28;21,72;1
"12";"https://www.vlr.gg/216233/papara-supermassive-vs-galakticos-challengers-league-turkey-birlik-split-2-playoffs-lr1";"Papara SuperMassive 68.6%  ";"Galakticos 31.4%  ";"0";68,6;31,4;1
"13";"https://www.vlr.gg/216234/fire-flux-esports-vs-digital-athletics-challengers-league-turkey-birlik-split-2-playoffs-lr1";"Fire Flux Esports 69.19%  ";"Digital Athletics 30.81%  ";"0";69,19;30,81;1
"14";"https://www.vlr.gg/212532/shopify-rebellion-vs-g2-esports-challengers-league-north-america-lr1";"Shopify Rebellion 37.91%  ";"G2 Esports 62.09%  ";"0";37,91;62,09;0
"15";"https://www.vlr.gg/213488/00nation-vs-oddik-challengers-league-brazil-split-2-lf";"00Nation 61.14%  ";"ODDIK 38.86%  ";"1";61,14;38,86;1
