"";"b";"V1";"V2";"ganhador";"V1_n";"V2_n";"prev"
"1";"https://www.vlr.gg/235554/funplus-phoenix-vs-tyloo-champions-tour-2023-champions-china-qualifier-ubqf";"FunPlus Phoenix 23.81%  ";"TYLOO 76.19%  ";"0";23,81;76,19;0
"2";"https://www.vlr.gg/235555/edward-gaming-vs-weibo-gaming-champions-tour-2023-champions-china-qualifier-ubqf";"EDward Gaming 72.31%  ";"Weibo Gaming 27.69%  ";"1";72,31;27,69;1
