"";"b";"V1";"V2";"ganhador";"V1_n";"V2_n";"prev"
"1";"https://www.vlr.gg/214688/team-queso-vs-kpi-gaming-challengers-league-spain-rising-split-2-qf";"Team Queso 36.91%  ";"KPI Gaming 63.09%  ";"1";36,91;63,09;0
"2";"https://www.vlr.gg/213479/tbk-esports-vs-oddik-challengers-league-brazil-split-2-ur1";"TBK Esports 30.54%  ";"ODDIK 69.46%  ";"0";30,54;69,46;0
"3";"https://www.vlr.gg/213536/9z-team-vs-furious-gaming-challengers-league-latam-south-fire-split-2-lf";"9z Team 58.22%  ";"Furious Gaming 41.78%  ";"1";58,22;41,78;1
"4";"https://www.vlr.gg/213480/liberty-vs-00nation-challengers-league-brazil-split-2-ur1";"Liberty 37.71%  ";"00Nation 62.29%  ";"0";37,71;62,29;0
