"";"b";"V1";"V2";"ganhador";"V1_n";"V2_n";"prev"
"1";"https://www.vlr.gg/222693/xerxia-esports-vs-naos-champions-tour-2023-pacific-ascension-group-stage-alpha";"XERXIA Esports 27.74%  ";"NAOS 72.26%  ";"1";27,74;72,26;0
"2";"https://www.vlr.gg/222703/scarz-vs-bleed-champions-tour-2023-pacific-ascension-group-stage-omega";"SCARZ 27.74%  ";"BLEED 72.26%  ";"0";27,74;72,26;0
"3";"https://www.vlr.gg/222704/dplus-esports-vs-orangutan-champions-tour-2023-pacific-ascension-group-stage-omega";"Dplus Esports 35.02%  ";"Orangutan 64.98%  ";"1";35,02;64,98;0
"4";"https://www.vlr.gg/235017/acend-vs-cgn-esports-champions-tour-2023-emea-ascension-d2";"Acend 75.2%  ";"CGN Esports 24.8%  ";"1";75,2;24,8;1
"5";"https://www.vlr.gg/235018/gentle-mates-vs-case-esports-champions-tour-2023-emea-ascension-d2";"Gentle Mates 31.69%  ";"Case Esports 68.31%  ";"1";31,69;68,31;0
"6";"https://www.vlr.gg/235019/saw-vs-digital-athletics-champions-tour-2023-emea-ascension-d2";"SAW 60.29%  ";"Digital Athletics 39.71%  ";"1";60,29;39,71;1
"7";"https://www.vlr.gg/235020/apeks-vs-fokus-champions-tour-2023-emea-ascension-d2";"Apeks 37.56%  ";"FOKUS 62.44%  ";"1";37,56;62,44;0
"8";"https://www.vlr.gg/232916/m80-vs-fusion-champions-tour-2023-americas-ascension-r2";"M80 70.51%  ";"FUSION 29.49%  ";"1";70,51;29,49;1
"9";"https://www.vlr.gg/232917/00nation-vs-the-guard-champions-tour-2023-americas-ascension-r2";"00Nation 33.62%  ";"The Guard 66.38%  ";"0";33,62;66,38;0
