"";"b";"V1";"V2";"ganhador";"V1_n";"V2_n";"prev"
"1";"https://www.vlr.gg/184495/team-secret-vs-drx-champions-tour-2023-pacific-league-w8";"Team Secret 16.61%  ";"DRX 83.39%  ";"1";16,61;83,39;0
"2";"https://www.vlr.gg/204415/attacking-soul-esports-vs-douyu-gaming-fgc-valorant-invitational-2023-act-2-decider-a";"Attacking Soul Esports 69.36%  ";"Douyu Gaming 30.64%  ";"1";69,36;30,64;1
"3";"https://www.vlr.gg/184496/global-esports-vs-detonation-focusme-champions-tour-2023-pacific-league-w8";"Global Esports 69.05%  ";"DetonatioN FocusMe 30.95%  ";"1";69,05;30,95;1
"4";"https://www.vlr.gg/204420/monarch-effect-vs-weibo-gaming-fgc-valorant-invitational-2023-act-2-decider-b";"Monarch Effect 42.16%  ";"Weibo Gaming 57.84%  ";"0";42,16;57,84;0
"5";"https://www.vlr.gg/189092/galakticos-vs-thunderbolts-gaming-challengers-league-turkey-birlik-split-2-group-stage-w6";"Galakticos 55.37%  ";"Thunderbolts Gaming 44.63%  ";"1";55,37;44,63;1
"6";"https://www.vlr.gg/204048/velocity-gaming-vs-revenant-esports-challengers-league-south-asia-split-2-w3";"Velocity Gaming 63.82%  ";"Revenant Esports 36.18%  ";"0";63,82;36,18;1
"7";"https://www.vlr.gg/189596/anonymo-esports-vs-rapid-ninjas-challengers-league-east-surge-split-2-r13";"Anonymo Esports 45.29%  ";"Rapid Ninjas 54.71%  ";"0";45,29;54,71;0
"8";"https://www.vlr.gg/206494/zerance-vs-wylde-challengers-league-france-revolution-split-2-w6";"Zerance 22.33%  ";"WYLDE 77.67%  ";"0";22,33;77,67;0
"9";"https://www.vlr.gg/209348/team-falcons-vs-twisted-minds-esports-challengers-league-mena-resilience-split-2-ubf";"Team Falcons 62.07%  ";"Twisted Minds Esports 37.93%  ";"1";62,07;37,93;1
"10";"https://www.vlr.gg/209399/karmine-corp-gc-vs-cba-game-changers-2023-series-i-emea-playoffs-ur1";"Karmine Corp GC 34.84%  ";"CBA 65.16%  ";"1";34,84;65,16;0
"11";"https://www.vlr.gg/189597/b8-esports-vs-diamant-esports-challengers-league-east-surge-split-2-r13";"B8 Esports 24%  ";"Diamant Esports 76%  ";"0";8;76;0
"12";"https://www.vlr.gg/206495/3dmax-vs-solary-challengers-league-france-revolution-split-2-w6";"3DMAX 27.25%  ";"Solary 72.75%  ";"0";27,25;72,75;0
"13";"https://www.vlr.gg/189093/galatasaray-esports-vs-papara-supermassive-challengers-league-turkey-birlik-split-2-group-stage";"Galatasaray Esports 23.77%  ";"Papara SuperMassive 76.23%  ";"0";23,77;76,23;0
"14";"https://www.vlr.gg/189598/enterprise-esports-vs-acend-challengers-league-east-surge-split-2-r13";"Enterprise Esports 25.46%  ";"Acend 74.54%  ";"0";25,46;74,54;0
"15";"https://www.vlr.gg/206496/mandatory-vs-valiant-challengers-league-france-revolution-split-2-w6";"Mandatory 31.04%  ";"VALIANT 68.96%  ";"0";31,04;68,96;0
"16";"https://www.vlr.gg/209350/nasr-esports-vs-team-raad-challengers-league-mena-resilience-split-2-uf";"NASR Esports 47.5%  ";"Team RA'AD 52.5%  ";"1";47,5;52,5;0
"17";"https://www.vlr.gg/183812/furia-vs-100-thieves-champions-tour-2023-americas-league-w7";"FURIA 52.98%  ";"100 Thieves 47.02%  ";"0";52,98;47,02;1
"18";"https://www.vlr.gg/189599/gonext-esports-vs-nom-esports-challengers-league-east-surge-split-2-r13";"GONext Esports 32.69%  ";"NOM Esports 67.31%  ";"1";32,69;67,31;0
"19";"https://www.vlr.gg/206497/joblife-vs-gentle-mates-challengers-league-france-revolution-split-2-w6";"Joblife 25.59%  ";"Gentle Mates 74.41%  ";"1";25,59;74,41;0
"20";"https://www.vlr.gg/209400/g2-gozen-vs-guild-x-game-changers-2023-series-i-emea-playoffs-ur1";"G2 Gozen 24.16%  ";"Guild X 75.84%  ";"1";24,16;75,84;0
"21";"https://www.vlr.gg/206498/blx-utd-vs-akroma-challengers-league-france-revolution-split-2-w6";"BLX UTD 65.74%  ";"Akroma 34.26%  ";"0";65,74;34,26;1
"22";"https://www.vlr.gg/183813/evil-geniuses-vs-mibr-champions-tour-2023-americas-league-w7";"Evil Geniuses 68.41%  ";"MIBR 31.59%  ";"1";68,41;31,59;1
