"";"b";"V1";"V2";"ganhador";"V1_n";"V2_n";"prev"
"1";"https://www.vlr.gg/202402/kingzone-vs-newhappy-esports-fgc-valorant-invitational-2023-act-2-qualifiers-decider";"Kingzone 68.02%  ";"NewHappy Esports 31.98%  ";"1";68,02;31,98;1
"2";"https://www.vlr.gg/184484/global-esports-vs-gen-g-champions-tour-2023-pacific-league-w6";"Global Esports 63.02%  ";"Gen.G 36.98%  ";"1";63,02;36,98;1
"3";"https://www.vlr.gg/184485/rex-regum-qeon-vs-drx-champions-tour-2023-pacific-league-w6";"Rex Regum Qeon 34.6%  ";"DRX 65.4%  ";"0";34,6;65,4;0
"4";"https://www.vlr.gg/188490/ftw-esports-vs-panthers-esports-challengers-league-portugal-tempest-split-2-regular-season-r10";"FTW Esports 66.49%  ";"Panthers Esports 33.51%  ";"0";66,49;33,51;1
"5";"https://www.vlr.gg/189084/digital-athletics-vs-papara-supermassive-challengers-league-turkey-birlik-split-2-group-stage-w4";"Digital Athletics 44.96%  ";"Papara SuperMassive 55.04%  ";"0";44,96;55,04;0
"6";"https://www.vlr.gg/204032/mlt-esports-vs-revenant-esports-challengers-league-south-asia-split-2-w1";"MLT Esports 56.24%  ";"Revenant Esports 43.76%  ";"0";56,24;43,76;1
"7";"https://www.vlr.gg/188491/ex0tik-gaming-vs-gtz-esports-challengers-league-portugal-tempest-split-2-regular-season-r10";"EX0TIK GAMING 10.75%  ";"GTZ Esports 89.25%  ";"0";10,75;89,25;0
"8";"https://www.vlr.gg/189580/acend-vs-diamant-esports-challengers-league-east-surge-split-2-r10";"Acend 65.7%  ";"Diamant Esports 34.3%  ";"1";65,7;34,3;1
"9";"https://www.vlr.gg/188492/saw-vs-egn-esports-challengers-league-portugal-tempest-split-2-regular-season-r10";"SAW 64.39%  ";"EGN Esports 35.61%  ";"1";64,39;35,61;1
"10";"https://www.vlr.gg/189581/gonext-esports-vs-zero-tenacity-challengers-league-east-surge-split-2-r10";"GONext Esports 66.03%  ";"Zero Tenacity 33.97%  ";"1";66,03;33,97;1
"11";"https://www.vlr.gg/194159/3dmax-vs-wylde-challengers-league-france-revolution-split-2-w4";"3DMAX 42.31%  ";"WYLDE 57.69%  ";"0";42,31;57,69;0
"12";"https://www.vlr.gg/188414/gmt-esports-vs-wlgaming-esports-challengers-league-italy-rinascimento-split-2-w5";"GMT Esports 70.47%  ";"WLGaming Esports 29.53%  ";"0";70,47;29,53;1
"13";"https://www.vlr.gg/188493/team-vikings-vs-impulse-gw-challengers-league-portugal-tempest-split-2-regular-season-r10";"Team Vikings 46.21%  ";"Impulse GW 53.79%  ";"1";46,21;53,79;0
"14";"https://www.vlr.gg/188546/ovation-esports-vs-aex-1-challengers-league-dach-evolution-split-2-r6";"Ovation eSports 82%  ";"AEX-1 18%  ";"1";82;1;1
"15";"https://www.vlr.gg/194160/valiant-vs-blx-utd-challengers-league-france-revolution-split-2-w4";"VALIANT 72.93%  ";"BLX UTD 27.07%  ";"0";72,93;27,07;1
"16";"https://www.vlr.gg/189085/galatasaray-esports-vs-fenerbah-e-esports-challengers-league-turkey-birlik-split-2-group-stage-w";"Galatasaray Esports 74.79%  ";"Fenerbahçe Esports 25.21%  ";"0";74,79;25,21;1
"17";"https://www.vlr.gg/188415/macko-esports-vs-hmble-challengers-league-italy-rinascimento-split-2-w5";"Macko Esports 42.95%  ";"HMBLE 57.05%  ";"1";42,95;57,05;0
"18";"https://www.vlr.gg/189583/nom-esports-vs-anonymo-esports-challengers-league-east-surge-split-2-r10";"NOM Esports 52.49%  ";"Anonymo Esports 47.51%  ";"0";52,49;47,51;1
"19";"https://www.vlr.gg/194161/joblife-vs-mandatory-challengers-league-france-revolution-split-2-w4";"Joblife 33.64%  ";"Mandatory 66.36%  ";"0";33,64;66,36;0
"20";"https://www.vlr.gg/183803/cloud9-vs-sentinels-champions-tour-2023-americas-league-w5";"Cloud9 43.42%  ";"Sentinels 56.58%  ";"1";43,42;56,58;0
"21";"https://www.vlr.gg/188416/qlash-vs-dsyre-challengers-league-italy-rinascimento-split-2-w5";"QLASH 23.19%  ";"DSYRE 76.81%  ";"1";23,19;76,81;0
"22";"https://www.vlr.gg/189584/enterprise-esports-vs-rapid-ninjas-challengers-league-east-surge-split-2-r10";"Enterprise Esports 49.28%  ";"Rapid Ninjas 50.72%  ";"1";49,28;50,72;0
"23";"https://www.vlr.gg/194162/gentle-mates-vs-zerance-challengers-league-france-revolution-split-2-w4";"Gentle Mates 70.97%  ";"Zerance 29.03%  ";"1";70,97;29,03;1
"24";"https://www.vlr.gg/188417/outplayed-vs-axolotl-challengers-league-italy-rinascimento-split-2-w5";"Outplayed 45.06%  ";"Axolotl 54.94%  ";"0";45,06;54,94;0
"25";"https://www.vlr.gg/194163/solary-vs-akroma-challengers-league-france-revolution-split-2-w4";"Solary 75.69%  ";"Akroma 24.31%  ";"1";75,69;24,31;1
"26";"https://www.vlr.gg/183804/leviat-n-vs-evil-geniuses-champions-tour-2023-americas-league-w5";"Leviatán 69.57%  ";"Evil Geniuses 30.43%  ";"0";69,57;30,43;1
