"";"b";"V1";"V2";"ganhador";"V1_n";"V2_n";"prev"
"1";"https://www.vlr.gg/214687/ramboot-club-vs-zeta-gaming-challengers-league-spain-rising-split-2-qf";"Ramboot Club 61.53%  ";"ZETA Gaming 38.47%  ";"0";61,53;38,47;1
"2";"https://www.vlr.gg/211785/dsyre-vs-macko-esports-challengers-league-italy-rinascimento-split-2-lbf";"DSYRE 60.73%  ";"Macko Esports 39.27%  ";"1";60,73;39,27;1
"3";"https://www.vlr.gg/213531/six-karma-vs-skull-cracker-challengers-league-latam-north-ace-split-2-lf";"Six Karma 76.17%  ";"Skull Cracker 23.83%  ";"1";76,17;23,83;1
