"";"b";"V1";"V2";"ganhador";"V1_n";"V2_n";"prev"
"1";"https://www.vlr.gg/221296/point-of-authority-blossom-vs-team-smg-gc-game-changers-2023-asia-pacific-open-2-playoffs-ubqf";"Point of Authority Blossom 14.07%  ";"Team SMG GC 85.93%  ";"0";14,07;85,93;0
"2";"https://www.vlr.gg/221297/the-hero-kda-vs-global-esports-phoenix-game-changers-2023-asia-pacific-open-2-playoffs-ubqf";"THE HERO KDA 48.44%  ";"Global Esports Phoenix 51.56%  ";"0";48,44;51,56;0
"3";"https://www.vlr.gg/221841/totoro-gaming-vs-douyu-gaming-valorant-champions-2023-china-qualifier-r3";"Totoro Gaming 66.53%  ";"Douyu Gaming 33.47%  ";"1";66,53;33,47;1
"4";"https://www.vlr.gg/221842/kingzone-vs-four-angry-men-valorant-champions-2023-china-qualifier-r3";"Kingzone 41.13%  ";"Four Angry Men 58.87%  ";"0";41,13;58,87;0
"5";"https://www.vlr.gg/211910/true-rippers-vs-reckoning-esports-challengers-league-south-asia-split-2-lr1";"True Rippers 33.7%  ";"Reckoning Esports 66.3%  ";"0";33,7;66,3;0
"6";"https://www.vlr.gg/221843/dragon-ranger-gaming-vs-tyloo-valorant-champions-2023-china-qualifier-r3";"Dragon Ranger Gaming 18.55%  ";"TYLOO 81.45%  ";"0";18,55;81,45;0
"7";"https://www.vlr.gg/221844/invincible-gaming-vs-rare-atom-valorant-champions-2023-china-qualifier-r3";"Invincible Gaming 43.56%  ";"Rare Atom 56.44%  ";"1";43,56;56,44;0
"8";"https://www.vlr.gg/221298/bigg-scythe-vs-orangutan-x-game-changers-2023-asia-pacific-open-2-playoffs-ubqf";"BIGG SCYTHE 47.63%  ";"Orangutan X 52.37%  ";"0";47,63;52,37;0
"9";"https://www.vlr.gg/221299/fs-sapphire-vs-rrq-kaguya-game-changers-2023-asia-pacific-open-2-playoffs-ubqf";"FS SAPPHIRE 68.6%  ";"RRQ Kaguya 31.4%  ";"1";68,6;31,4;1
"10";"https://www.vlr.gg/214690/ucam-tokiers-vs-team-queso-challengers-league-spain-rising-split-2-sf";"UCAM Tokiers 36.29%  ";"Team Queso 63.71%  ";"0";36,29;63,71;0
"11";"https://www.vlr.gg/220990/team-falcons-vs-nasr-esports-challengers-league-mena-resilience-lan-finals-upper-bracket-semi-fi";"Team Falcons 69.79%  ";"NASR Esports 30.21%  ";"1";69,79;30,21;1
"12";"https://www.vlr.gg/220991/team-raad-vs-triple-esports-club-challengers-league-mena-resilience-lan-finals-upper-bracket-se";"Team RA'AD 52.46%  ";"Triple Esports Club 47.54%  ";"1";52,46;47,54;1
"13";"https://www.vlr.gg/193182/skull-cracker-quartz-vs-akave-girls-game-changers-2023-latin-america-split-1-round-robin";"Skull Cracker Quartz 75.62%  ";"Akave Girls 24.38%  ";"1";75,62;24,38;1
