"";"b";"V1";"V2";"ganhador";"V1_n";"V2_n";"prev"
"1";"https://www.vlr.gg/209027/dplus-esports-vs-maru-gaming-world-cyber-games-challengers-league-korea-split-2-uf";"Dplus Esports 77.75%  ";"Maru Gaming 22.25%  ";"1";77,75;22,25;1
"2";"https://www.vlr.gg/181475/oasis-gaming-vs-gamelab-alpha-challengers-league-philippines-split-2-playoffs-ubsf";"Oasis Gaming 76.33%  ";"GameLab Alpha 23.67%  ";"1";76,33;23,67;1
"3";"https://www.vlr.gg/209031/slt-seongam-vs-incheon-on-sla2ers-world-cyber-games-challengers-league-korea-split-2-lr2";"SLT Seongam 43.82%  ";"Incheon On Sla2ers 56.18%  ";"1";43,82;56,18;0
"4";"https://www.vlr.gg/213133/oblivion-force-vs-roa-esports-challengers-league-taiwan-hong-kong-split-2-lr1";"Oblivion Force 78.57%  ";"ROA Esports 21.43%  ";"1";78,57;21,43;1
"5";"https://www.vlr.gg/197717/enigma-gaming-vs-teo-teo-teo-challengers-league-malaysia-singapore-split-2-lr1";"Enigma Gaming 31.65%  ";"Teo Teo Teo 68.35%  ";"1";31,65;68,35;0
"6";"https://www.vlr.gg/181476/naos-vs-action-ph-challengers-league-philippines-split-2-playoffs-ubsf";"NAOS 69.91%  ";"Action PH 30.09%  ";"1";69,91;30,09;1
"7";"https://www.vlr.gg/213134/utt-esports-vs-s2-esports-challengers-league-taiwan-hong-kong-split-2-lr1";"UTT Esports 76.46%  ";"S2 Esports 23.54%  ";"1";76,46;23,54;1
"8";"https://www.vlr.gg/197718/x10-esports-vs-bikini-bottom-pratahouse-challengers-league-malaysia-singapore-split-2-lr1";"X10 Esports 66%  ";"Bikini Bottom Pratahouse 34%  ";"1";10;34;0
"9";"https://www.vlr.gg/213200/fut-esports-vs-team-vitality-champions-tour-2023-emea-league-lr1";"FUT Esports 58.8%  ";"Team Vitality 41.2%  ";"1";58,8;41,2;1
"10";"https://www.vlr.gg/213199/natus-vincere-vs-giants-gaming-champions-tour-2023-emea-league-lr1";"Natus Vincere 47.13%  ";"Giants Gaming 52.87%  ";"1";47,13;52,87;0
"11";"https://www.vlr.gg/189057/furia-vs-nrg-esports-champions-tour-2023-americas-league-lr1";"FURIA 45.86%  ";"NRG Esports 54.14%  ";"0";45,86;54,14;0
"12";"https://www.vlr.gg/189056/cloud9-vs-leviat-n-champions-tour-2023-americas-league-lr1";"Cloud9 40.08%  ";"Leviatán 59.92%  ";"1";40,08;59,92;0
